"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"154","3","emotion","5","odd","light","étinceler"
"155","2","emotion","5","odd","ctrl","blond"
"156","3","emotion","5","odd","light","luire"
"157","2","emotion","5","odd","dark","nuit"
"158","2","emotion","5","odd","dark","opacité"
"159","3","emotion","5","odd","ctrl","paisible"
"160","2","emotion","5","odd","ctrl","témoin"
"161","1","emotion","5","odd","dark","brumeux"
"162","2","emotion","5","odd","dark","ombrant"
"163","2","emotion","5","odd","ctrl","auberge"
"164","2","emotion","5","odd","dark","pénombre"
"165","2","emotion","5","odd","ctrl","mondial"
"166","2","emotion","5","odd","light","blanc"
"167","3","emotion","5","odd","light","éclairer"
"168","2","emotion","5","odd","ctrl","sentimental"
"169","2","emotion","5","odd","ctrl","abstenir"
"170","1","emotion","5","odd","dark","enténébrer"
"171","2","emotion","5","odd","dark","ombrage"
"172","3","emotion","5","odd","ctrl","artistique"
"173","2","emotion","5","odd","dark","noirci"
"174","3","emotion","5","odd","light","scintillement"
"175","2","emotion","5","odd","dark","sombre"
"176","2","emotion","5","odd","dark","foncé"
"177","2","emotion","5","odd","dark","opacifier"
"178","2","emotion","5","odd","light","éblouir"
"179","2","emotion","5","odd","light","blanchiment"
"180","3","emotion","5","odd","light","illuminer"
"181","1","emotion","5","odd","light","ébloui"
"182","2","emotion","5","odd","dark","pénombre"
"183","2","emotion","5","odd","dark","ténébreux"
"184","2","emotion","5","odd","dark","obscurcir"
"185","2","emotion","5","odd","dark","assombrissement"
"186","3","emotion","5","odd","light","illuminé"
"187","3","emotion","5","odd","light","brillance"
"188","2","emotion","5","odd","ctrl","justifier"
"189","3","emotion","5","odd","light","éclatant"
"190","4","emotion","5","odd","ctrl","satisfaction"
"191","3","emotion","5","odd","light","luminosité"
"192","2","emotion","5","odd","dark","noir"
"193","1","emotion","5","odd","dark","ennuager"
"194","2","emotion","5","odd","ctrl","brève"
"195","3","emotion","5","odd","light","éclaircissement"
"196","1","emotion","5","odd","dark","obscur"
"197","2","emotion","5","odd","ctrl","absent"
"198","2","emotion","5","odd","ctrl","contraire"
"199","2","emotion","5","odd","ctrl","nourriture"
"200","2","emotion","5","odd","ctrl","cacher"
"201","3","emotion","5","odd","light","illumination"
"202","1","emotion","5","odd","dark","ombre"
"203","2","emotion","5","odd","light","illuminant"
"204","2","emotion","5","odd","ctrl","photographe"
"205","2","emotion","5","odd","dark","trouble"
