"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"65","1","brightness","21","odd","light","blanchir"
"66","3","brightness","21","odd","ctrl","fracasser"
"67","1","brightness","21","odd","light","illuminer"
"68","1","brightness","21","odd","light","luisant"
"69","0","brightness","21","odd","ctrl","honnête"
"70","3","brightness","21","odd","dark","assombrir"
"71","3","brightness","21","odd","dark","opacifier"
"72","1","brightness","21","odd","ctrl","mère"
"73","1","brightness","21","odd","ctrl","généreux"
"74","3","brightness","21","odd","dark","opaque"
"75","2","brightness","21","odd","ctrl","justifier"
"76","3","brightness","21","odd","dark","obscurcir"
"77","2","brightness","21","odd","ctrl","cacher"
"78","1","brightness","21","odd","light","éclaircie"
"79","1","brightness","21","odd","light","illuminé"
"80","3","brightness","21","odd","ctrl","scandaleux"
"81","3","brightness","21","odd","dark","enténébrer"
"82","1","brightness","21","odd","light","éclatant"
"83","1","brightness","21","odd","light","scintillant"
"84","3","brightness","21","odd","dark","ombragé"
"85","3","brightness","21","odd","dark","brumeux"
"86","2","brightness","21","odd","ctrl","brève"
"87","3","brightness","21","odd","dark","foncé"
"88","3","brightness","21","odd","dark","insalubre"
"89","1","brightness","21","odd","light","illumination"
"90","1","brightness","21","odd","light","luire"
"91","2","brightness","21","odd","dark","térébrant"
"92","1","brightness","21","odd","ctrl","paisible"
"93","3","brightness","21","odd","dark","ténèbres"
"94","1","brightness","21","odd","light","brillance"
"95","1","brightness","21","odd","light","lumineux"
"96","3","brightness","21","odd","dark","ombre"
"97","2","brightness","21","odd","ctrl","absent"
"98","3","brightness","21","odd","dark","ennuager"
"99","3","brightness","21","odd","light","ensoleiller"
"100","2","brightness","21","odd","ctrl","blond"
"101","1","brightness","21","odd","light","illuminant"
"102","1","brightness","21","odd","light","brillant"
"103","2","emotion","21","odd","ctrl","blond"
"104","1","emotion","21","odd","dark","trouble"
"105","1","emotion","21","odd","dark","nuageux"
"106","1","emotion","21","odd","dark","noirceur"
"107","2","emotion","21","odd","ctrl","assistant"
"108","3","emotion","21","odd","light","éclaircie"
"109","2","emotion","21","odd","dark","ombre"
"110","3","emotion","21","odd","light","éclairé"
"111","3","emotion","21","odd","ctrl","permettre"
"112","2","emotion","21","odd","ctrl","conséquence"
"113","1","emotion","21","odd","dark","enténébrer"
"114","3","emotion","21","odd","light","ensoleiller"
"115","1","emotion","21","odd","dark","terni"
"116","3","emotion","21","odd","ctrl","renforcer"
"117","2","emotion","21","odd","ctrl","brève"
"118","2","emotion","21","odd","ctrl","témoin"
"119","1","emotion","21","odd","dark","ombrager"
"120","3","emotion","21","odd","light","illuminant"
"121","3","emotion","21","odd","ctrl","décider"
"122","2","emotion","21","odd","dark","terne"
"123","3","emotion","21","odd","light","blanchissement"
"124","3","emotion","21","odd","light","luminosité"
"125","3","emotion","21","odd","light","scintiller"
"126","3","emotion","21","odd","ctrl","nourriture"
"127","1","emotion","21","odd","dark","assombrissement"
"128","3","emotion","21","odd","light","scintillement"
"129","1","emotion","21","odd","dark","noircir"
"130","3","emotion","21","odd","light","brillance"
"131","2","emotion","21","odd","dark","brumeux"
"132","1","emotion","21","odd","dark","obscurcissement"
"133","2","emotion","21","odd","dark","ombrage"
"134","3","emotion","21","odd","light","blanchir"
"135","2","emotion","21","odd","dark","opacifier"
"136","3","emotion","21","odd","ctrl","paisible"
"137","1","emotion","21","odd","dark","assombrir"
"138","1","emotion","21","odd","dark","ombrant"
"139","2","emotion","21","odd","ctrl","auberge"
"140","3","emotion","21","odd","light","illuminer"
"141","3","emotion","21","odd","light","luisant"
"142","2","emotion","21","odd","dark","obscur"
"143","1","emotion","21","odd","ctrl","abstenir"
"144","0","emotion","21","odd","dark","insalubre"
"145","1","emotion","21","odd","dark","obscurité"
"146","1","emotion","21","odd","ctrl","opposé"
"147","1","emotion","21","odd","dark","ternir"
"148","3","emotion","21","odd","light","lumineux"
"149","1","emotion","21","odd","ctrl","cacher"
"150","3","emotion","21","odd","light","éclatant"
"151","3","emotion","21","odd","light","blanchi"
"152","2","emotion","21","odd","ctrl","photographe"
"153","3","emotion","21","odd","ctrl","mondial"
"154","3","emotion","21","odd","light","éblouir"
"155","3","emotion","21","odd","ctrl","personnel"
"156","3","emotion","21","odd","light","éclaircissement"
"157","3","emotion","21","odd","light","briller"
"158","2","emotion","21","odd","ctrl","contraire"
"159","3","emotion","21","odd","ctrl","familier"
"160","3","emotion","21","odd","light","illuminé"
"161","3","emotion","21","odd","light","lumière"
"162","3","emotion","21","odd","light","illumination"
"163","3","emotion","21","odd","light","scintillant"
"164","2","emotion","21","odd","dark","opaque"
"165","1","emotion","21","odd","dark","foncé"
"166","3","emotion","21","odd","light","ensoleillé"
"167","1","emotion","21","odd","dark","ténébreux"
"168","3","emotion","21","odd","ctrl","sentimental"
"169","2","emotion","21","odd","ctrl","justifier"
"170","3","emotion","21","odd","light","brillant"
"171","1","emotion","21","odd","dark","pénombre"
"172","3","emotion","21","odd","ctrl","honnête"
"173","1","emotion","21","odd","dark","ténèbres"
"174","3","emotion","21","odd","ctrl","charmant"
"175","3","emotion","21","odd","light","blanc"
"176","2","emotion","21","odd","ctrl","scandaleux"
"177","3","emotion","21","odd","light","éclairer"
"178","3","emotion","21","odd","light","luire"
"179","3","emotion","21","odd","light","jour"
"180","3","emotion","21","odd","light","ébloui"
"181","2","emotion","21","odd","dark","nuit"
"182","1","emotion","21","odd","dark","térébrant"
"183","3","emotion","21","odd","ctrl","mère"
"184","1","emotion","21","odd","dark","sombre"
"185","3","emotion","21","odd","dark","ombragé"
"186","1","emotion","21","odd","dark","noirci"
"187","3","emotion","21","odd","dark","obscurcir"
"188","1","emotion","21","odd","dark","pénombre"
"189","3","emotion","21","odd","ctrl","peuple"
"190","1","emotion","21","odd","dark","noir"
"191","3","emotion","21","odd","light","étincelant"
"192","2","emotion","21","odd","ctrl","sésame"
"193","1","emotion","21","odd","ctrl","abandonner"
"194","3","emotion","21","odd","ctrl","artistique"
"195","1","emotion","21","odd","ctrl","fracasser"
"196","3","emotion","21","odd","dark","opacité"
"197","3","emotion","21","odd","ctrl","généreux"
"198","3","emotion","21","odd","light","éblouissant"
"199","1","emotion","21","odd","dark","ennuager"
"200","3","emotion","21","odd","ctrl","dessin"
"201","2","emotion","21","odd","ctrl","absent"
"202","2","emotion","21","odd","ctrl","simulé"
"203","3","emotion","21","odd","light","étinceler"
"204","3","emotion","21","odd","light","blanchiment"
"205","3","emotion","21","odd","ctrl","satisfaction"
