"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"125","1","brightness","23","odd","light","brillant"
"126","2","brightness","23","odd","dark","obscurité"
"127","3","brightness","23","odd","dark","opacité"
"128","1","brightness","23","odd","light","scintiller"
"129","1","brightness","23","odd","light","ensoleillé"
"130","3","brightness","23","odd","dark","pénombre"
"131","1","brightness","23","odd","ctrl","généreux"
"132","4","brightness","23","odd","dark","obscurcir"
"133","3","brightness","23","odd","dark","obscur"
"134","1","brightness","23","odd","light","lumineux"
"135","1","brightness","23","odd","light","jour"
"136","1","brightness","23","odd","ctrl","témoin"
"137","1","brightness","23","odd","ctrl","familier"
"138","2","brightness","23","odd","ctrl","opposé"
"139","3","brightness","23","odd","ctrl","artistique"
"140","1","brightness","23","odd","light","scintillement"
"141","3","brightness","23","odd","ctrl","conséquence"
"142","3","brightness","23","odd","dark","noircir"
"143","1","brightness","23","odd","light","blanchi"
"144","3","brightness","23","odd","dark","ombrant"
"145","1","brightness","23","odd","ctrl","mère"
"146","1","brightness","23","odd","ctrl","mondial"
"147","1","brightness","23","odd","ctrl","décider"
"148","1","brightness","23","odd","light","lumière"
"149","0","brightness","23","odd","light","illuminer"
"150","4","brightness","23","odd","ctrl","blond"
"151","2","brightness","23","odd","light","luisant"
"152","3","brightness","23","odd","dark","enténébrer"
"153","1","brightness","23","odd","ctrl","assistant"
"154","1","brightness","23","odd","light","éclatant"
"155","3","brightness","23","odd","dark","ténébreux"
"156","3","brightness","23","odd","dark","terni"
"157","3","brightness","23","odd","ctrl","renforcer"
"158","2","brightness","23","odd","ctrl","dessin"
"159","2","brightness","23","odd","ctrl","sésame"
"160","2","brightness","23","odd","ctrl","photographe"
"161","0","brightness","23","odd","ctrl","satisfaction"
"162","3","brightness","23","odd","ctrl","abstenir"
"163","3","brightness","23","odd","light","luire"
"164","1","brightness","23","odd","light","éblouissant"
"165","4","brightness","23","odd","dark","térébrant"
"166","4","brightness","23","odd","ctrl","scandaleux"
"167","4","brightness","23","odd","ctrl","abandonner"
"168","1","brightness","23","odd","ctrl","brève"
"169","2","brightness","23","odd","ctrl","sentimental"
"170","1","brightness","23","odd","light","éclaircie"
"171","3","brightness","23","odd","dark","opacifier"
"172","3","brightness","23","odd","ctrl","absent"
"173","1","brightness","23","odd","light","blanchir"
"174","3","brightness","23","odd","dark","nuageux"
"175","3","brightness","23","odd","dark","assombrir"
"176","2","brightness","23","odd","ctrl","auberge"
"177","3","brightness","23","odd","dark","noir"
"178","1","brightness","23","odd","ctrl","personnel"
"179","2","brightness","23","odd","dark","nuit"
"180","3","brightness","23","odd","dark","ennuager"
"181","1","brightness","23","odd","ctrl","justifier"
"182","3","brightness","23","odd","dark","assombrissement"
"183","3","brightness","23","odd","dark","noirci"
"184","1","brightness","23","odd","light","illuminant"
"185","3","brightness","23","odd","dark","foncé"
"186","3","brightness","23","odd","dark","obscurcissement"
"187","3","brightness","23","odd","dark","ternir"
"188","3","brightness","23","odd","dark","ombrager"
"189","1","brightness","23","odd","light","blanchissement"
"190","0","brightness","23","odd","ctrl","charmant"
"191","1","brightness","23","odd","light","ébloui"
"192","1","brightness","23","odd","light","brillance"
"193","3","brightness","23","odd","dark","terne"
"194","1","brightness","23","odd","light","scintillant"
"195","1","brightness","23","odd","ctrl","fracasser"
"196","1","brightness","23","odd","light","éclaircissement"
"197","3","brightness","23","odd","dark","noirceur"
"198","1","brightness","23","odd","ctrl","permettre"
"199","2","brightness","23","odd","dark","ombragé"
"200","3","brightness","23","odd","dark","sombre"
"201","0","brightness","23","odd","ctrl","nourriture"
"202","1","brightness","23","odd","light","éclairé"
"203","1","brightness","23","odd","light","ensoleiller"
"204","1","brightness","23","odd","light","éclairer"
"205","3","brightness","23","odd","dark","opaque"
