"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"106","2","brightness","1","odd","dark","pénombre"
"107","2","brightness","1","odd","dark","ternir"
"108","2","brightness","1","odd","light","éclairé"
"109","0","brightness","1","odd","light","étincelant"
"110","3","brightness","1","odd","ctrl","justifier"
"111","0","brightness","1","odd","light","éblouir"
"112","2","brightness","1","odd","ctrl","sésame"
"113","2","brightness","1","odd","ctrl","photographe"
"114","1","brightness","1","odd","light","luisant"
"115","1","brightness","1","odd","dark","enténébrer"
"116","2","brightness","1","odd","light","jour"
"117","3","brightness","1","odd","dark","noirci"
"118","1","brightness","1","odd","light","blanchiment"
"119","2","brightness","1","odd","dark","térébrant"
"120","0","brightness","1","odd","ctrl","nourriture"
"121","2","brightness","1","odd","dark","ennuager"
"122","2","brightness","1","odd","ctrl","assistant"
"123","3","brightness","1","odd","dark","pénombre"
"124","2","brightness","1","odd","dark","ombrager"
"125","2","brightness","1","odd","light","ensoleiller"
"126","3","brightness","1","odd","dark","ténèbres"
"127","3","brightness","1","odd","dark","foncé"
"128","3","brightness","1","odd","ctrl","mondial"
"129","3","brightness","1","odd","light","scintillant"
"130","2","brightness","1","odd","ctrl","charmant"
"131","3","brightness","1","odd","dark","nuit"
"132","3","brightness","1","odd","dark","noircir"
"133","2","brightness","1","odd","ctrl","brève"
"134","4","brightness","1","odd","ctrl","abandonner"
"135","2","brightness","1","odd","light","éclatant"
"136","3","brightness","1","odd","ctrl","abstenir"
"137","2","brightness","1","odd","ctrl","décider"
"138","1","brightness","1","odd","light","scintiller"
"139","2","brightness","1","odd","ctrl","conséquence"
"140","0","brightness","1","odd","light","éblouissant"
"141","2","brightness","1","odd","ctrl","peuple"
"142","2","brightness","1","odd","dark","obscurité"
"143","3","brightness","1","odd","dark","sombre"
"144","3","brightness","1","odd","ctrl","dessin"
"145","2","brightness","1","odd","dark","brumeux"
"146","3","brightness","1","odd","dark","assombrir"
"147","2","brightness","1","odd","dark","terne"
"148","3","brightness","1","odd","light","éclairer"
"149","1","brightness","1","odd","light","luire"
"150","3","brightness","1","odd","dark","ténébreux"
"151","2","brightness","1","odd","dark","ombrant"
"152","1","brightness","1","odd","ctrl","satisfaction"
"153","2","brightness","1","odd","dark","opacifier"
"154","2","brightness","1","odd","light","lumineux"
"155","1","brightness","1","odd","ctrl","permettre"
"156","1","brightness","1","odd","light","scintillement"
"157","2","brightness","1","odd","ctrl","auberge"
"158","0","brightness","1","odd","light","ébloui"
"159","1","brightness","1","odd","light","illuminé"
"160","2","brightness","1","odd","dark","opaque"
"161","2","brightness","1","odd","light","lumière"
"162","2","brightness","1","odd","ctrl","honnête"
"163","1","brightness","1","odd","light","éclaircie"
"164","2","brightness","1","odd","dark","trouble"
"165","2","brightness","1","odd","dark","ombrage"
"166","2","brightness","1","odd","light","luminosité"
"167","2","brightness","1","odd","dark","nuageux"
"168","1","brightness","1","odd","light","blanc"
"169","1","brightness","1","odd","ctrl","généreux"
"170","3","brightness","1","odd","dark","obscurcir"
"171","1","brightness","1","odd","light","briller"
"172","1","brightness","1","odd","ctrl","familier"
"173","2","brightness","1","odd","dark","ombre"
"174","2","brightness","1","odd","dark","obscurcissement"
"175","1","brightness","1","odd","dark","ombragé"
"176","1","brightness","1","odd","light","blanchir"
"177","1","brightness","1","odd","light","illuminer"
"178","2","brightness","1","odd","ctrl","personnel"
"179","1","brightness","1","odd","light","étinceler"
"180","3","brightness","1","odd","dark","noirceur"
"181","2","brightness","1","odd","ctrl","absent"
"182","1","brightness","1","odd","light","blanchissement"
"183","2","brightness","1","odd","ctrl","scandaleux"
"184","2","brightness","1","odd","dark","noir"
"185","2","brightness","1","odd","ctrl","témoin"
"186","2","brightness","1","odd","dark","opacité"
"187","2","brightness","1","odd","ctrl","opposé"
"188","3","brightness","1","odd","dark","insalubre"
"189","2","brightness","1","odd","light","blanchi"
"190","3","brightness","1","odd","ctrl","simulé"
"191","2","brightness","1","odd","light","illumination"
"192","2","brightness","1","odd","ctrl","cacher"
"193","3","brightness","1","odd","dark","obscur"
"194","2","brightness","1","odd","ctrl","contraire"
"195","2","brightness","1","odd","light","éclaircissement"
"196","2","brightness","1","odd","light","brillance"
"197","3","brightness","1","odd","ctrl","fracasser"
"198","1","brightness","1","odd","light","brillant"
"199","2","brightness","1","odd","dark","assombrissement"
"200","2","brightness","1","odd","light","illuminant"
"201","1","brightness","1","odd","ctrl","sentimental"
"202","1","brightness","1","odd","light","ensoleillé"
"203","0","brightness","1","odd","ctrl","blond"
"204","3","brightness","1","odd","dark","terni"
"205","2","brightness","1","odd","ctrl","mère"
