"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"62","0","brightness","8","even","light","éblouissant"
"63","1","brightness","8","even","ctrl","blond"
"64","1","brightness","8","even","light","luminosité"
"65","2","brightness","8","even","ctrl","dessin"
"66","2","brightness","8","even","ctrl","abstenir"
"67","2","brightness","8","even","ctrl","satisfaction"
"68","3","brightness","8","even","dark","terne"
"69","2","brightness","8","even","ctrl","paisible"
"70","2","brightness","8","even","ctrl","sésame"
"71","1","brightness","8","even","light","éclaircie"
"72","1","brightness","8","even","light","brillant"
"73","2","brightness","8","even","ctrl","nourriture"
"74","3","brightness","8","even","dark","pénombre"
"75","1","brightness","8","even","light","brillance"
"76","1","brightness","8","even","ctrl","artistique"
"77","2","brightness","8","even","ctrl","mondial"
"78","1","brightness","8","even","ctrl","généreux"
"79","3","brightness","8","even","dark","trouble"
"80","2","brightness","8","even","ctrl","familier"
"81","3","brightness","8","even","dark","ennuager"
"82","1","brightness","8","even","light","illuminer"
"83","3","brightness","8","even","dark","ombrage"
"84","1","brightness","8","even","light","luisant"
"85","1","brightness","8","even","ctrl","mère"
"86","1","brightness","8","even","light","blanchir"
"87","3","brightness","8","even","dark","obscurité"
"88","1","brightness","8","even","light","blanc"
"89","3","brightness","8","even","dark","obscurcir"
"90","2","brightness","8","even","ctrl","justifier"
"91","2","brightness","8","even","ctrl","brève"
"92","3","brightness","8","even","dark","nuageux"
"93","3","brightness","8","even","ctrl","simulé"
"94","3","brightness","8","even","dark","ombre"
"95","2","brightness","8","even","ctrl","renforcer"
"96","3","brightness","8","even","ctrl","témoin"
"97","3","brightness","8","even","dark","noirceur"
"98","3","brightness","8","even","ctrl","cacher"
"99","2","brightness","8","even","ctrl","opposé"
"100","3","brightness","8","even","dark","ombrant"
"101","0","brightness","8","even","light","illumination"
"102","3","brightness","8","even","dark","terni"
"103","3","emotion","8","even","ctrl","scandaleux"
"104","3","emotion","8","even","dark","noirceur"
"105","3","emotion","8","even","light","brillant"
"106","2","emotion","8","even","ctrl","nourriture"
"107","3","emotion","8","even","light","scintiller"
"108","1","emotion","8","even","dark","pénombre"
"109","1","emotion","8","even","dark","ténébreux"
"110","2","emotion","8","even","dark","insalubre"
"111","2","emotion","8","even","ctrl","personnel"
"112","3","emotion","8","even","ctrl","charmant"
"113","1","emotion","8","even","dark","assombrissement"
"114","3","emotion","8","even","ctrl","renforcer"
"115","3","emotion","8","even","ctrl","photographe"
"116","1","emotion","8","even","dark","obscurité"
"117","3","emotion","8","even","light","blanchi"
"118","2","emotion","8","even","dark","noir"
"119","3","emotion","8","even","light","illumination"
"120","1","emotion","8","even","dark","noircir"
"121","2","emotion","8","even","dark","foncé"
"122","3","emotion","8","even","light","luminosité"
"123","3","emotion","8","even","light","lumineux"
"124","2","emotion","8","even","dark","ombrage"
"125","2","emotion","8","even","dark","térébrant"
"126","3","emotion","8","even","ctrl","dessin"
"127","2","emotion","8","even","ctrl","opposé"
"128","0","emotion","8","even","ctrl","fracasser"
"129","1","emotion","8","even","light","éblouissant"
"130","2","emotion","8","even","dark","pénombre"
"131","2","emotion","8","even","ctrl","mondial"
"132","3","emotion","8","even","light","éclaircissement"
"133","3","emotion","8","even","light","scintillant"
"134","3","emotion","8","even","dark","ombragé"
"135","3","emotion","8","even","light","ensoleillé"
"136","2","emotion","8","even","dark","nuageux"
"137","2","emotion","8","even","ctrl","décider"
"138","2","emotion","8","even","light","blanchir"
"139","2","emotion","8","even","ctrl","témoin"
"140","2","emotion","8","even","dark","ennuager"
"141","0","emotion","8","even","dark","ténèbres"
"142","1","emotion","8","even","dark","ombrant"
"143","1","emotion","8","even","ctrl","abandonner"
"144","3","emotion","8","even","light","briller"
"145","3","emotion","8","even","light","luire"
"146","0","emotion","8","even","light","ébloui"
"147","1","emotion","8","even","dark","opacité"
"148","1","emotion","8","even","dark","obscur"
"149","2","emotion","8","even","dark","ombre"
"150","1","emotion","8","even","dark","obscurcissement"
"151","1","emotion","8","even","dark","brumeux"
"152","1","emotion","8","even","dark","ternir"
"153","2","emotion","8","even","ctrl","peuple"
"154","1","emotion","8","even","dark","obscurcir"
"155","3","emotion","8","even","ctrl","justifier"
"156","3","emotion","8","even","ctrl","artistique"
"157","1","emotion","8","even","light","éblouir"
"158","2","emotion","8","even","ctrl","contraire"
"159","3","emotion","8","even","light","éclairer"
"160","3","emotion","8","even","light","brillance"
"161","3","emotion","8","even","light","lumière"
"162","3","emotion","8","even","ctrl","honnête"
"163","3","emotion","8","even","light","illuminé"
"164","3","emotion","8","even","ctrl","satisfaction"
"165","2","emotion","8","even","ctrl","cacher"
"166","2","emotion","8","even","ctrl","assistant"
"167","2","emotion","8","even","dark","noirci"
"168","3","emotion","8","even","light","ensoleiller"
"169","3","emotion","8","even","ctrl","sentimental"
"170","3","emotion","8","even","light","illuminant"
"171","3","emotion","8","even","light","scintillement"
"172","3","emotion","8","even","light","blanc"
"173","2","emotion","8","even","light","jour"
"174","2","emotion","8","even","dark","opaque"
"175","3","emotion","8","even","ctrl","paisible"
"176","1","emotion","8","even","dark","trouble"
"177","1","emotion","8","even","dark","terne"
"178","2","emotion","8","even","dark","sombre"
"179","3","emotion","8","even","dark","ombrager"
"180","2","emotion","8","even","ctrl","mère"
"181","2","emotion","8","even","light","blanchissement"
"182","2","emotion","8","even","ctrl","familier"
"183","2","emotion","8","even","ctrl","sésame"
"184","1","emotion","8","even","ctrl","absent"
"185","1","emotion","8","even","dark","enténébrer"
"186","3","emotion","8","even","ctrl","généreux"
"187","2","emotion","8","even","dark","terni"
"188","2","emotion","8","even","ctrl","brève"
"189","2","emotion","8","even","light","blanchiment"
"190","2","emotion","8","even","ctrl","simulé"
"191","2","emotion","8","even","ctrl","auberge"
"192","3","emotion","8","even","light","étincelant"
"193","2","emotion","8","even","dark","nuit"
"194","3","emotion","8","even","light","éclairé"
"195","3","emotion","8","even","light","étinceler"
"196","3","emotion","8","even","light","éclaircie"
"197","2","emotion","8","even","ctrl","blond"
"198","1","emotion","8","even","dark","assombrir"
"199","3","emotion","8","even","light","illuminer"
"200","2","emotion","8","even","ctrl","abstenir"
"201","3","emotion","8","even","light","éclatant"
"202","2","emotion","8","even","ctrl","permettre"
"203","1","emotion","8","even","dark","opacifier"
"204","2","emotion","8","even","ctrl","conséquence"
"205","2","emotion","8","even","light","luisant"
