"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"96","3","emotion","4","even","light","brillance"
"97","1","emotion","4","even","dark","nuit"
"98","1","emotion","4","even","dark","opacifier"
"99","3","emotion","4","even","ctrl","sentimental"
"100","1","emotion","4","even","dark","noir"
"101","1","emotion","4","even","ctrl","justifier"
"102","3","emotion","4","even","light","éblouir"
"103","3","brightness","4","even","dark","terni"
"104","3","brightness","4","even","dark","terne"
"105","1","brightness","4","even","ctrl","généreux"
"106","0","brightness","4","even","light","luisant"
"107","1","brightness","4","even","ctrl","honnête"
"108","2","brightness","4","even","ctrl","mondial"
"109","1","brightness","4","even","light","éclairé"
"110","2","brightness","4","even","ctrl","opposé"
"111","2","brightness","4","even","ctrl","scandaleux"
"112","1","brightness","4","even","ctrl","sentimental"
"113","3","brightness","4","even","dark","pénombre"
"114","3","brightness","4","even","dark","opaque"
"115","4","brightness","4","even","dark","ombrager"
"116","1","brightness","4","even","light","étinceler"
"117","0","brightness","4","even","light","illumination"
"118","4","brightness","4","even","dark","ténèbres"
"119","1","brightness","4","even","light","brillant"
"120","1","brightness","4","even","light","éclaircie"
"121","3","brightness","4","even","dark","nuageux"
"122","4","brightness","4","even","dark","ténébreux"
"123","3","brightness","4","even","dark","opacité"
"124","1","brightness","4","even","light","éblouissant"
"125","2","brightness","4","even","ctrl","fracasser"
"126","2","brightness","4","even","ctrl","photographe"
"127","1","brightness","4","even","ctrl","blond"
"128","1","brightness","4","even","light","luminosité"
"129","3","brightness","4","even","dark","obscurcir"
"130","1","brightness","4","even","light","blanchiment"
"131","2","brightness","4","even","ctrl","permettre"
"132","1","brightness","4","even","light","illuminé"
"133","2","brightness","4","even","ctrl","mère"
"134","2","brightness","4","even","ctrl","dessin"
"135","2","brightness","4","even","ctrl","personnel"
"136","3","brightness","4","even","dark","brumeux"
"137","2","brightness","4","even","ctrl","cacher"
"138","1","brightness","4","even","light","éclairer"
"139","1","brightness","4","even","light","étincelant"
"140","3","brightness","4","even","dark","opacifier"
"141","0","brightness","4","even","light","ensoleiller"
"142","2","brightness","4","even","ctrl","abstenir"
"143","3","brightness","4","even","dark","pénombre"
"144","2","brightness","4","even","ctrl","renforcer"
"145","4","brightness","4","even","dark","enténébrer"
"146","2","brightness","4","even","ctrl","assistant"
"147","1","brightness","4","even","light","scintillement"
"148","3","brightness","4","even","ctrl","brève"
"149","2","brightness","4","even","ctrl","absent"
"150","2","brightness","4","even","ctrl","justifier"
"151","1","brightness","4","even","ctrl","artistique"
"152","0","brightness","4","even","light","brillance"
"153","1","brightness","4","even","light","éclaircissement"
"154","3","brightness","4","even","dark","foncé"
"155","1","brightness","4","even","light","ensoleillé"
"156","0","brightness","4","even","light","illuminant"
"157","2","brightness","4","even","ctrl","simulé"
"158","2","brightness","4","even","ctrl","nourriture"
"159","3","brightness","4","even","dark","trouble"
"160","1","brightness","4","even","light","blanc"
"161","1","brightness","4","even","light","éblouir"
"162","1","brightness","4","even","light","blanchi"
"163","4","brightness","4","even","dark","térébrant"
"164","3","brightness","4","even","dark","insalubre"
"165","2","brightness","4","even","ctrl","sésame"
"166","1","brightness","4","even","ctrl","satisfaction"
"167","1","brightness","4","even","light","luire"
"168","0","brightness","4","even","light","briller"
"169","2","brightness","4","even","ctrl","peuple"
"170","3","brightness","4","even","dark","assombrir"
"171","2","brightness","4","even","ctrl","décider"
"172","1","brightness","4","even","light","éclatant"
"173","1","brightness","4","even","light","ébloui"
"174","3","brightness","4","even","ctrl","auberge"
"175","2","brightness","4","even","ctrl","familier"
"176","1","brightness","4","even","light","lumineux"
"177","3","brightness","4","even","dark","ennuager"
"178","3","brightness","4","even","dark","ternir"
"179","3","brightness","4","even","ctrl","abandonner"
"180","1","brightness","4","even","light","blanchir"
"181","3","brightness","4","even","dark","noirci"
"182","1","brightness","4","even","light","lumière"
"183","2","brightness","4","even","ctrl","témoin"
"184","3","brightness","4","even","dark","ombrant"
"185","3","brightness","4","even","dark","obscurcissement"
"186","1","brightness","4","even","ctrl","charmant"
"187","3","brightness","4","even","dark","noircir"
"188","2","brightness","4","even","ctrl","conséquence"
"189","3","brightness","4","even","dark","ombragé"
"190","3","brightness","4","even","dark","ombre"
"191","1","brightness","4","even","light","jour"
"192","3","brightness","4","even","dark","assombrissement"
"193","1","brightness","4","even","light","illuminer"
"194","1","brightness","4","even","light","blanchissement"
"195","3","brightness","4","even","dark","ombrage"
"196","3","brightness","4","even","ctrl","contraire"
"197","1","brightness","4","even","light","scintillant"
"198","4","brightness","4","even","dark","noir"
"199","4","brightness","4","even","dark","noirceur"
"200","1","brightness","4","even","ctrl","paisible"
"201","1","brightness","4","even","light","scintiller"
"202","3","brightness","4","even","dark","sombre"
"203","3","brightness","4","even","dark","obscurité"
"204","3","brightness","4","even","dark","nuit"
"205","4","brightness","4","even","dark","obscur"
