"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"0","4","brightness","2","even","dark","noir"
"1","1","brightness","2","even","light","scintillant"
"2","3","brightness","2","even","dark","terne"
"3","1","brightness","2","even","light","blanchir"
"4","2","brightness","2","even","ctrl","mondial"
"5","1","brightness","2","even","light","luisant"
"6","2","brightness","2","even","ctrl","assistant"
"7","1","brightness","2","even","ctrl","honnête"
"8","2","brightness","2","even","ctrl","personnel"
"9","3","brightness","2","even","dark","brumeux"
"10","1","brightness","2","even","light","blanc"
"11","3","brightness","2","even","dark","ombragé"
"12","0","brightness","2","even","light","étincelant"
"13","3","brightness","2","even","dark","noirci"
"14","2","brightness","2","even","ctrl","satisfaction"
"15","3","brightness","2","even","dark","pénombre"
"16","1","brightness","2","even","ctrl","blond"
"17","2","brightness","2","even","ctrl","abstenir"
"18","0","brightness","2","even","light","illuminer"
"19","1","brightness","2","even","light","brillance"
"20","1","brightness","2","even","light","éclaircissement"
"21","2","brightness","2","even","ctrl","renforcer"
"22","1","brightness","2","even","light","éclairé"
"23","2","brightness","2","even","ctrl","charmant"
"24","1","brightness","2","even","light","briller"
"25","3","brightness","2","even","dark","ternir"
"26","2","brightness","2","even","ctrl","simulé"
"27","3","brightness","2","even","dark","noircir"
"28","1","brightness","2","even","light","lumineux"
"29","0","brightness","2","even","light","scintillement"
"30","1","brightness","2","even","light","luire"
"31","4","brightness","2","even","dark","enténébrer"
"32","2","brightness","2","even","ctrl","absent"
"33","3","brightness","2","even","dark","ombrager"
"34","4","brightness","2","even","dark","térébrant"
"35","1","brightness","2","even","light","blanchissement"
"36","1","brightness","2","even","light","blanchiment"
"37","3","brightness","2","even","dark","obscurité"
"38","2","brightness","2","even","ctrl","cacher"
"39","3","brightness","2","even","dark","ombrage"
"40","1","brightness","2","even","light","blanchi"
"41","2","brightness","2","even","ctrl","mère"
"42","2","brightness","2","even","ctrl","témoin"
"43","2","brightness","2","even","ctrl","conséquence"
"44","2","brightness","2","even","light","illuminé"
"45","2","brightness","2","even","ctrl","contraire"
"46","3","brightness","2","even","dark","assombrir"
"47","3","brightness","2","even","dark","opacifier"
"48","2","brightness","2","even","ctrl","sésame"
"49","1","brightness","2","even","light","ensoleillé"
"50","3","brightness","2","even","dark","opaque"
"51","2","brightness","2","even","ctrl","paisible"
"52","2","brightness","2","even","ctrl","permettre"
"53","1","brightness","2","even","light","étinceler"
"54","1","brightness","2","even","light","luminosité"
"55","1","brightness","2","even","light","éblouissant"
"56","1","brightness","2","even","light","éclaircie"
"57","3","brightness","2","even","dark","insalubre"
"58","2","brightness","2","even","ctrl","sentimental"
"59","1","brightness","2","even","light","illumination"
"60","3","brightness","2","even","dark","nuageux"
"61","3","brightness","2","even","dark","ennuager"
"62","3","brightness","2","even","dark","ombrant"
"63","2","brightness","2","even","ctrl","artistique"
"64","2","brightness","2","even","ctrl","fracasser"
"65","3","brightness","2","even","dark","nuit"
"66","2","brightness","2","even","ctrl","auberge"
"67","3","brightness","2","even","dark","noirceur"
"68","4","brightness","2","even","dark","ténèbres"
"69","2","brightness","2","even","ctrl","nourriture"
"70","3","brightness","2","even","dark","foncé"
"71","2","brightness","2","even","ctrl","photographe"
"72","1","brightness","2","even","light","éclatant"
"73","2","brightness","2","even","ctrl","abandonner"
"74","3","brightness","2","even","dark","obscur"
"75","3","brightness","2","even","dark","terni"
"76","2","brightness","2","even","ctrl","décider"
"77","3","brightness","2","even","dark","opacité"
"78","1","brightness","2","even","light","jour"
"79","2","brightness","2","even","ctrl","familier"
"80","0","brightness","2","even","light","illuminant"
"81","3","brightness","2","even","dark","obscurcir"
"82","0","brightness","2","even","light","ensoleiller"
"83","4","brightness","2","even","dark","ténébreux"
"84","3","brightness","2","even","dark","assombrissement"
"85","0","brightness","2","even","light","ébloui"
"86","2","brightness","2","even","ctrl","scandaleux"
"87","1","brightness","2","even","light","éclairer"
"88","1","brightness","2","even","light","brillant"
"89","3","brightness","2","even","dark","pénombre"
"90","2","brightness","2","even","ctrl","généreux"
"91","2","brightness","2","even","ctrl","opposé"
"92","2","brightness","2","even","ctrl","dessin"
"93","3","brightness","2","even","dark","trouble"
"94","3","brightness","2","even","dark","sombre"
"95","2","brightness","2","even","ctrl","justifier"
"96","3","brightness","2","even","dark","obscurcissement"
"97","1","brightness","2","even","light","lumière"
"98","2","brightness","2","even","ctrl","brève"
"99","1","brightness","2","even","light","scintiller"
"100","2","brightness","2","even","ctrl","peuple"
"101","3","brightness","2","even","dark","ombre"
"102","1","brightness","2","even","light","éblouir"
"103","2","emotion","2","even","light","blanchi"
"104","3","emotion","2","even","ctrl","sentimental"
"105","3","emotion","2","even","light","éclaircissement"
"106","1","emotion","2","even","dark","obscurcir"
"107","3","emotion","2","even","ctrl","familier"
"108","2","emotion","2","even","ctrl","absent"
"109","4","emotion","2","even","light","scintiller"
"110","1","emotion","2","even","dark","pénombre"
"111","1","emotion","2","even","dark","ombragé"
"112","2","emotion","2","even","ctrl","cacher"
"113","2","emotion","2","even","ctrl","opposé"
"114","1","emotion","2","even","dark","opaque"
"115","1","emotion","2","even","dark","obscur"
"116","2","emotion","2","even","ctrl","permettre"
"117","2","emotion","2","even","ctrl","assistant"
"118","0","emotion","2","even","ctrl","fracasser"
"119","3","emotion","2","even","light","éclatant"
"120","3","emotion","2","even","light","illuminé"
"121","3","emotion","2","even","light","scintillement"
"122","3","emotion","2","even","light","lumineux"
"123","1","emotion","2","even","dark","opacifier"
"124","3","emotion","2","even","ctrl","personnel"
"125","3","emotion","2","even","ctrl","photographe"
"126","2","emotion","2","even","light","jour"
"127","3","emotion","2","even","ctrl","honnête"
"128","2","emotion","2","even","ctrl","mondial"
"129","3","emotion","2","even","light","ensoleillé"
"130","3","emotion","2","even","light","luire"
"131","1","emotion","2","even","dark","ténèbres"
"132","3","emotion","2","even","light","éblouir"
"133","3","emotion","2","even","ctrl","artistique"
"134","1","emotion","2","even","dark","obscurité"
"135","1","emotion","2","even","dark","térébrant"
