"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"0","2","brightness","19","odd","ctrl","auberge"
"1","0","brightness","19","odd","light","brillance"
"2","2","brightness","19","odd","ctrl","généreux"
"3","4","brightness","19","odd","dark","nuit"
"4","0","brightness","19","odd","light","ensoleillé"
"5","0","brightness","19","odd","light","scintillant"
"6","2","brightness","19","odd","dark","opacité"
"7","2","brightness","19","odd","ctrl","nourriture"
"8","2","brightness","19","odd","ctrl","renforcer"
"9","3","brightness","19","odd","dark","trouble"
"10","3","brightness","19","odd","dark","ombre"
"11","2","brightness","19","odd","dark","ennuager"
"12","1","brightness","19","odd","light","scintiller"
"13","1","brightness","19","odd","light","blanchir"
"14","2","brightness","19","odd","ctrl","photographe"
"15","2","brightness","19","odd","ctrl","opposé"
"16","1","brightness","19","odd","light","luminosité"
"17","3","brightness","19","odd","dark","pénombre"
"18","0","brightness","19","odd","light","étincelant"
"19","4","brightness","19","odd","dark","ténébreux"
"20","2","brightness","19","odd","light","blanc"
"21","2","brightness","19","odd","ctrl","blond"
"22","1","brightness","19","odd","light","illuminer"
"23","4","brightness","19","odd","dark","noir"
"24","4","brightness","19","odd","dark","noirceur"
"25","0","brightness","19","odd","light","brillant"
"26","2","brightness","19","odd","ctrl","simulé"
"27","0","brightness","19","odd","light","lumière"
"28","2","brightness","19","odd","ctrl","absent"
"29","0","brightness","19","odd","light","ébloui"
"30","0","brightness","19","odd","light","éblouissant"
"31","0","brightness","19","odd","light","illuminant"
"32","2","brightness","19","odd","ctrl","brève"
"33","2","brightness","19","odd","ctrl","mère"
"34","3","brightness","19","odd","dark","foncé"
"35","2","brightness","19","odd","ctrl","paisible"
"36","2","brightness","19","odd","light","blanchissement"
"37","4","brightness","19","odd","dark","ténèbres"
"38","4","brightness","19","odd","dark","obscurcir"
"39","2","brightness","19","odd","dark","brumeux"
"40","2","brightness","19","odd","ctrl","charmant"
"41","2","brightness","19","odd","ctrl","permettre"
"42","3","brightness","19","odd","dark","pénombre"
"43","1","brightness","19","odd","light","blanchi"
"44","2","brightness","19","odd","ctrl","familier"
"45","2","brightness","19","odd","ctrl","sentimental"
"46","1","brightness","19","odd","light","éclairer"
"47","2","brightness","19","odd","ctrl","honnête"
"48","1","brightness","19","odd","light","illuminé"
"49","4","brightness","19","odd","dark","enténébrer"
"50","2","brightness","19","odd","ctrl","témoin"
"51","2","brightness","19","odd","ctrl","assistant"
"52","1","brightness","19","odd","light","éclairé"
"53","2","brightness","19","odd","ctrl","fracasser"
"54","3","brightness","19","odd","dark","noircir"
"55","0","brightness","19","odd","light","ensoleiller"
"56","2","brightness","19","odd","dark","ombrage"
"57","2","brightness","19","odd","dark","ombrager"
"58","2","brightness","19","odd","ctrl","contraire"
"59","2","brightness","19","odd","ctrl","sésame"
"60","4","brightness","19","odd","dark","noirci"
"61","2","brightness","19","odd","ctrl","décider"
"62","4","brightness","19","odd","dark","obscurité"
"63","3","brightness","19","odd","dark","obscurcissement"
"64","0","brightness","19","odd","light","illumination"
"65","1","brightness","19","odd","light","luire"
"66","0","brightness","19","odd","light","éblouir"
"67","2","brightness","19","odd","ctrl","peuple"
"68","0","brightness","19","odd","light","éclaircie"
"69","3","brightness","19","odd","dark","ombragé"
"70","0","brightness","19","odd","light","éclaircissement"
"71","3","brightness","19","odd","dark","terni"
"72","2","brightness","19","odd","ctrl","mondial"
"73","2","brightness","19","odd","dark","opaque"
"74","2","brightness","19","odd","dark","nuageux"
"75","1","brightness","19","odd","light","lumineux"
"76","2","brightness","19","odd","dark","opacifier"
"77","2","brightness","19","odd","dark","insalubre"
"78","2","brightness","19","odd","ctrl","personnel"
"79","2","brightness","19","odd","light","blanchiment"
"80","2","brightness","19","odd","ctrl","dessin"
"81","3","brightness","19","odd","dark","obscur"
"82","2","brightness","19","odd","ctrl","satisfaction"
"83","2","brightness","19","odd","ctrl","justifier"
"84","2","brightness","19","odd","dark","terne"
"85","2","brightness","19","odd","dark","ternir"
"86","4","brightness","19","odd","dark","assombrissement"
"87","0","brightness","19","odd","light","scintillement"
"88","2","brightness","19","odd","dark","ombrant"
"89","2","brightness","19","odd","ctrl","conséquence"
"90","2","brightness","19","odd","ctrl","scandaleux"
"91","2","brightness","19","odd","dark","térébrant"
"92","3","brightness","19","odd","dark","assombrir"
"93","0","brightness","19","odd","light","étinceler"
"94","0","brightness","19","odd","light","briller"
"95","4","brightness","19","odd","dark","sombre"
"96","2","brightness","19","odd","ctrl","artistique"
"97","1","brightness","19","odd","light","jour"
"98","0","brightness","19","odd","light","éclatant"
"99","2","brightness","19","odd","ctrl","abstenir"
"100","2","brightness","19","odd","ctrl","abandonner"
"101","2","brightness","19","odd","ctrl","cacher"
"102","0","brightness","19","odd","light","luisant"
"103","3","emotion","19","odd","ctrl","renforcer"
"104","2","emotion","19","odd","light","éclairer"
"105","1","emotion","19","odd","dark","trouble"
"106","3","emotion","19","odd","ctrl","témoin"
"107","2","emotion","19","odd","light","éclaircie"
"108","2","emotion","19","odd","light","luminosité"
"109","2","emotion","19","odd","light","ensoleillé"
"110","2","emotion","19","odd","ctrl","conséquence"
"111","2","emotion","19","odd","light","blanchir"
"112","2","emotion","19","odd","ctrl","cacher"
"113","4","emotion","19","odd","ctrl","généreux"
"114","1","emotion","19","odd","dark","insalubre"
"115","3","emotion","19","odd","ctrl","personnel"
"116","2","emotion","19","odd","ctrl","assistant"
"117","4","emotion","19","odd","ctrl","nourriture"
"118","2","emotion","19","odd","dark","noir"
"119","2","emotion","19","odd","light","scintillant"
"120","2","emotion","19","odd","dark","ennuager"
"121","2","emotion","19","odd","light","éclairé"
"122","2","emotion","19","odd","dark","pénombre"
"123","2","emotion","19","odd","light","étinceler"
"124","2","emotion","19","odd","ctrl","contraire"
"125","2","emotion","19","odd","light","illuminant"
"126","4","emotion","19","odd","ctrl","satisfaction"
"127","2","emotion","19","odd","dark","nuageux"
"128","2","emotion","19","odd","dark","foncé"
"129","2","emotion","19","odd","dark","opacité"
"130","2","emotion","19","odd","ctrl","abstenir"
"131","2","emotion","19","odd","light","ensoleiller"
"132","2","emotion","19","odd","light","illuminé"
"133","2","emotion","19","odd","ctrl","photographe"
"134","2","emotion","19","odd","ctrl","mère"
"135","2","emotion","19","odd","light","éblouissant"
"136","2","emotion","19","odd","dark","terne"
"137","2","emotion","19","odd","dark","sombre"
"138","2","emotion","19","odd","light","scintillement"
"139","1","emotion","19","odd","ctrl","absent"
"140","2","emotion","19","odd","light","luire"
"141","2","emotion","19","odd","ctrl","auberge"
"142","2","emotion","19","odd","dark","pénombre"
"143","2","emotion","19","odd","dark","opacifier"
"144","2","emotion","19","odd","light","brillance"
"145","2","emotion","19","odd","dark","assombrissement"
"146","2","emotion","19","odd","ctrl","familier"
"147","2","emotion","19","odd","dark","ténèbres"
"148","4","emotion","19","odd","ctrl","charmant"
"149","3","emotion","19","odd","ctrl","artistique"
"150","2","emotion","19","odd","ctrl","sésame"
"151","2","emotion","19","odd","ctrl","fracasser"
"152","2","emotion","19","odd","dark","noirci"
"153","2","emotion","19","odd","dark","obscurcissement"
"154","2","emotion","19","odd","dark","ternir"
"155","2","emotion","19","odd","light","lumière"
"156","2","emotion","19","odd","dark","noirceur"
"157","2","emotion","19","odd","light","éclaircissement"
"158","2","emotion","19","odd","ctrl","blond"
"159","2","emotion","19","odd","dark","obscurité"
"160","2","emotion","19","odd","light","blanchi"
"161","2","emotion","19","odd","light","lumineux"
"162","2","emotion","19","odd","light","brillant"
"163","2","emotion","19","odd","ctrl","dessin"
"164","2","emotion","19","odd","dark","ombrage"
"165","2","emotion","19","odd","light","blanchiment"
"166","2","emotion","19","odd","dark","opaque"
"167","2","emotion","19","odd","light","jour"
"168","2","emotion","19","odd","ctrl","scandaleux"
"169","2","emotion","19","odd","dark","ombragé"
"170","2","emotion","19","odd","light","éblouir"
"171","2","emotion","19","odd","dark","terni"
"172","2","emotion","19","odd","dark","assombrir"
"173","2","emotion","19","odd","dark","brumeux"
"174","2","emotion","19","odd","dark","ténébreux"
"175","2","emotion","19","odd","ctrl","abandonner"
"176","2","emotion","19","odd","light","blanc"
"177","2","emotion","19","odd","light","briller"
"178","2","emotion","19","odd","light","ébloui"
"179","2","emotion","19","odd","dark","térébrant"
"180","2","emotion","19","odd","dark","nuit"
"181","2","emotion","19","odd","dark","ombre"
"182","3","emotion","19","odd","ctrl","mondial"
"183","2","emotion","19","odd","light","illumination"
"184","2","emotion","19","odd","light","luisant"
"185","2","emotion","19","odd","dark","ombrager"
"186","2","emotion","19","odd","dark","ombrant"
"187","2","emotion","19","odd","ctrl","décider"
"188","2","emotion","19","odd","ctrl","sentimental"
"189","2","emotion","19","odd","dark","obscur"
