"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"115","3","brightness","27","odd","dark","foncé"
"116","3","brightness","27","odd","dark","noirceur"
"117","1","brightness","27","odd","light","éblouissant"
"118","1","brightness","27","odd","light","étincelant"
"119","3","brightness","27","odd","dark","noircir"
"120","3","brightness","27","odd","dark","ombragé"
"121","4","brightness","27","odd","dark","noir"
"122","2","brightness","27","odd","ctrl","honnête"
"123","2","brightness","27","odd","ctrl","simulé"
"124","1","brightness","27","odd","light","éclairer"
"125","1","brightness","27","odd","ctrl","photographe"
"126","2","brightness","27","odd","ctrl","abstenir"
"127","2","brightness","27","odd","ctrl","dessin"
"128","4","brightness","27","odd","dark","ténébreux"
"129","1","brightness","27","odd","ctrl","paisible"
"130","2","brightness","27","odd","ctrl","familier"
"131","3","brightness","27","odd","dark","noirci"
"132","2","brightness","27","odd","ctrl","charmant"
"133","3","brightness","27","odd","dark","terni"
"134","2","brightness","27","odd","ctrl","témoin"
"135","1","brightness","27","odd","light","luisant"
"136","3","brightness","27","odd","dark","nuageux"
"137","1","brightness","27","odd","light","ébloui"
"138","4","brightness","27","odd","dark","nuit"
"139","3","brightness","27","odd","dark","ombrager"
"140","4","brightness","27","odd","dark","pénombre"
"141","2","brightness","27","odd","ctrl","scandaleux"
"142","1","brightness","27","odd","light","éblouir"
"143","2","brightness","27","odd","ctrl","conséquence"
"144","2","brightness","27","odd","ctrl","sésame"
"145","0","brightness","27","odd","light","jour"
"146","2","brightness","27","odd","ctrl","assistant"
"147","1","brightness","27","odd","light","éclaircie"
"148","2","brightness","27","odd","ctrl","décider"
"149","1","brightness","27","odd","ctrl","artistique"
"150","1","brightness","27","odd","light","blanchiment"
"151","3","brightness","27","odd","ctrl","cacher"
"152","2","brightness","27","odd","light","luminosité"
"153","0","brightness","27","odd","light","scintillement"
"154","3","brightness","27","odd","dark","assombrir"
"155","1","brightness","27","odd","light","blanc"
"156","2","brightness","27","odd","ctrl","absent"
"157","0","brightness","27","odd","light","ensoleiller"
"158","4","brightness","27","odd","dark","ténèbres"
"159","4","brightness","27","odd","dark","enténébrer"
"160","0","brightness","27","odd","light","illuminant"
"161","2","brightness","27","odd","ctrl","personnel"
"162","1","brightness","27","odd","light","éclaircissement"
"163","2","brightness","27","odd","ctrl","brève"
"164","4","brightness","27","odd","dark","térébrant"
"165","2","brightness","27","odd","ctrl","généreux"
"166","1","brightness","27","odd","light","blanchissement"
"167","3","brightness","27","odd","dark","ennuager"
"168","4","brightness","27","odd","dark","opacifier"
"169","1","brightness","27","odd","light","éclairé"
"170","2","brightness","27","odd","ctrl","contraire"
"171","0","brightness","27","odd","light","illumination"
"172","1","brightness","27","odd","ctrl","blond"
"173","1","brightness","27","odd","light","blanchi"
"174","1","brightness","27","odd","light","lumière"
"175","3","brightness","27","odd","dark","assombrissement"
"176","0","brightness","27","odd","light","scintiller"
"177","3","brightness","27","odd","dark","brumeux"
"178","2","brightness","27","odd","ctrl","nourriture"
"179","4","brightness","27","odd","dark","obscurité"
"180","3","brightness","27","odd","dark","obscurcir"
"181","0","brightness","27","odd","light","éclatant"
"182","0","brightness","27","odd","light","briller"
"183","2","brightness","27","odd","ctrl","mère"
"184","3","brightness","27","odd","ctrl","abandonner"
"185","3","brightness","27","odd","dark","sombre"
"186","3","brightness","27","odd","dark","ombre"
"187","1","brightness","27","odd","light","blanchir"
"188","2","brightness","27","odd","ctrl","opposé"
"189","2","brightness","27","odd","ctrl","fracasser"
"190","3","brightness","27","odd","dark","ombrage"
"191","2","brightness","27","odd","dark","trouble"
"192","2","brightness","27","odd","ctrl","satisfaction"
"193","3","brightness","27","odd","dark","terne"
"194","2","brightness","27","odd","ctrl","renforcer"
"195","4","brightness","27","odd","dark","opaque"
"196","0","brightness","27","odd","light","brillance"
"197","3","brightness","27","odd","dark","pénombre"
"198","1","brightness","27","odd","light","lumineux"
"199","3","brightness","27","odd","dark","obscurcissement"
"200","2","brightness","27","odd","ctrl","sentimental"
"201","3","brightness","27","odd","dark","obscur"
"202","2","brightness","27","odd","ctrl","permettre"
"203","3","brightness","27","odd","dark","insalubre"
"204","1","brightness","27","odd","light","luire"
"205","3","brightness","27","odd","dark","ombrant"
