"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"0","0","brightness","14","even","light","brillance"
"1","4","brightness","14","even","ctrl","mondial"
"2","2","brightness","14","even","ctrl","honnête"
"3","1","brightness","14","even","light","ensoleiller"
"4","4","brightness","14","even","ctrl","peuple"
"5","3","brightness","14","even","dark","ombrage"
"6","1","brightness","14","even","light","éclairé"
"7","0","brightness","14","even","light","éblouir"
"8","0","brightness","14","even","light","illuminer"
"9","3","brightness","14","even","dark","ternir"
"10","3","brightness","14","even","dark","noircir"
"11","1","brightness","14","even","ctrl","témoin"
"12","1","brightness","14","even","light","lumière"
"13","4","brightness","14","even","ctrl","scandaleux"
"14","4","brightness","14","even","ctrl","sésame"
"15","3","brightness","14","even","dark","enténébrer"
"16","3","brightness","14","even","dark","noirci"
"17","3","brightness","14","even","dark","obscurité"
"18","1","brightness","14","even","light","jour"
"19","0","brightness","14","even","light","scintillement"
"20","4","brightness","14","even","ctrl","personnel"
"21","2","brightness","14","even","ctrl","satisfaction"
"22","2","brightness","14","even","dark","noir"
"23","0","brightness","14","even","light","scintillant"
"24","3","brightness","14","even","dark","ténèbres"
"25","3","brightness","14","even","dark","obscurcir"
"26","3","brightness","14","even","dark","brumeux"
"27","3","brightness","14","even","dark","nuageux"
"28","3","brightness","14","even","dark","trouble"
"29","1","brightness","14","even","light","briller"
"30","2","brightness","14","even","light","blanchissement"
"31","0","brightness","14","even","ctrl","absent"
"32","2","brightness","14","even","ctrl","photographe"
"33","0","brightness","14","even","light","éblouissant"
"34","3","brightness","14","even","ctrl","décider"
"35","2","brightness","14","even","dark","opaque"
"36","1","brightness","14","even","light","éclairer"
"37","1","brightness","14","even","ctrl","familier"
"38","0","brightness","14","even","light","étincelant"
"39","1","brightness","14","even","light","lumineux"
"40","0","brightness","14","even","ctrl","sentimental"
"41","3","brightness","14","even","dark","térébrant"
"42","3","brightness","14","even","dark","ténébreux"
"43","1","brightness","14","even","ctrl","généreux"
"44","0","brightness","14","even","light","ébloui"
"45","3","brightness","14","even","dark","noirceur"
"46","3","brightness","14","even","dark","ombrager"
"47","0","brightness","14","even","light","brillant"
"48","4","brightness","14","even","ctrl","dessin"
"49","4","brightness","14","even","dark","obscur"
"50","2","brightness","14","even","ctrl","cacher"
"51","3","brightness","14","even","dark","terni"
"52","2","brightness","14","even","light","blanchir"
"53","3","brightness","14","even","ctrl","nourriture"
"54","1","brightness","14","even","light","éclaircissement"
"55","0","brightness","14","even","light","scintiller"
"56","3","brightness","14","even","dark","sombre"
"57","0","brightness","14","even","ctrl","artistique"
"58","1","brightness","14","even","ctrl","renforcer"
"59","2","brightness","14","even","ctrl","permettre"
"60","2","brightness","14","even","ctrl","mère"
"61","3","brightness","14","even","dark","ombre"
"62","1","brightness","14","even","light","éclaircie"
"63","1","brightness","14","even","light","luisant"
"64","3","brightness","14","even","dark","obscurcissement"
"65","1","brightness","14","even","ctrl","justifier"
"66","4","brightness","14","even","dark","insalubre"
"67","0","brightness","14","even","light","illumination"
"68","2","brightness","14","even","light","blanchiment"
"69","2","brightness","14","even","ctrl","paisible"
"70","3","brightness","14","even","dark","opacifier"
"71","3","brightness","14","even","dark","pénombre"
"72","3","brightness","14","even","dark","ombragé"
"73","1","brightness","14","even","light","ensoleillé"
"74","3","brightness","14","even","dark","foncé"
"75","1","brightness","14","even","ctrl","assistant"
"76","0","brightness","14","even","light","illuminé"
"77","2","brightness","14","even","ctrl","simulé"
"78","1","brightness","14","even","light","luire"
"79","2","brightness","14","even","dark","nuit"
"80","2","brightness","14","even","ctrl","opposé"
"81","4","brightness","14","even","ctrl","fracasser"
"82","2","brightness","14","even","ctrl","brève"
"83","2","brightness","14","even","ctrl","abandonner"
"84","2","brightness","14","even","ctrl","auberge"
"85","2","brightness","14","even","light","luminosité"
"86","3","brightness","14","even","dark","terne"
"87","3","brightness","14","even","dark","assombrissement"
"88","2","brightness","14","even","dark","ennuager"
"89","0","brightness","14","even","light","étinceler"
"90","4","brightness","14","even","ctrl","conséquence"
"91","2","brightness","14","even","ctrl","charmant"
"92","3","brightness","14","even","dark","pénombre"
"93","0","brightness","14","even","light","illuminant"
"94","2","brightness","14","even","dark","opacité"
"95","2","brightness","14","even","ctrl","abstenir"
"96","2","brightness","14","even","ctrl","contraire"
"97","1","brightness","14","even","ctrl","blond"
"98","0","brightness","14","even","light","éclatant"
"99","3","brightness","14","even","dark","ombrant"
"100","2","brightness","14","even","light","blanchi"
"101","2","brightness","14","even","light","blanc"
"102","3","brightness","14","even","dark","assombrir"
"103","1","emotion","14","even","dark","assombrissement"
"104","1","emotion","14","even","dark","trouble"
"105","2","emotion","14","even","light","blanchi"
"106","1","emotion","14","even","dark","insalubre"
"107","3","emotion","14","even","light","ensoleillé"
"108","2","emotion","14","even","light","blanchiment"
"109","4","emotion","14","even","ctrl","sentimental"
"110","4","emotion","14","even","light","lumière"
"111","2","emotion","14","even","dark","brumeux"
"112","0","emotion","14","even","ctrl","scandaleux"
"113","2","emotion","14","even","light","éclairer"
"114","2","emotion","14","even","dark","noirceur"
"115","2","emotion","14","even","light","blanchissement"
"116","4","emotion","14","even","ctrl","témoin"
"117","2","emotion","14","even","ctrl","opposé"
"118","2","emotion","14","even","ctrl","brève"
"119","2","emotion","14","even","light","éclatant"
"120","3","emotion","14","even","ctrl","justifier"
"121","2","emotion","14","even","ctrl","dessin"
"122","2","emotion","14","even","dark","sombre"
"123","2","emotion","14","even","ctrl","mondial"
"124","2","emotion","14","even","ctrl","blond"
"125","4","emotion","14","even","light","étincelant"
"126","1","emotion","14","even","ctrl","abstenir"
"127","3","emotion","14","even","ctrl","charmant"
"128","2","emotion","14","even","dark","ombrant"
"129","3","emotion","14","even","light","étinceler"
"130","2","emotion","14","even","dark","pénombre"
"131","2","emotion","14","even","dark","ombre"
"132","2","emotion","14","even","light","ébloui"
"133","4","emotion","14","even","ctrl","honnête"
"134","4","emotion","14","even","ctrl","artistique"
"135","2","emotion","14","even","light","brillant"
"136","2","emotion","14","even","light","scintillant"
"137","2","emotion","14","even","light","briller"
"138","2","emotion","14","even","dark","ténèbres"
"139","2","emotion","14","even","ctrl","personnel"
"140","3","emotion","14","even","dark","terne"
"141","2","emotion","14","even","ctrl","absent"
"142","2","emotion","14","even","light","illuminé"
