"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"44","2","brightness","15","odd","ctrl","personnel"
"45","3","brightness","15","odd","dark","noirci"
"46","1","brightness","15","odd","light","brillant"
"47","3","brightness","15","odd","dark","opacifier"
"48","2","brightness","15","odd","ctrl","auberge"
"49","1","brightness","15","odd","light","éclatant"
"50","1","brightness","15","odd","ctrl","décider"
"51","3","brightness","15","odd","ctrl","abandonner"
"52","2","brightness","15","odd","light","éclaircissement"
"53","2","brightness","15","odd","ctrl","conséquence"
"54","1","brightness","15","odd","light","blanchir"
"55","2","brightness","15","odd","ctrl","opposé"
"56","3","brightness","15","odd","dark","insalubre"
"57","3","brightness","15","odd","dark","ternir"
"58","1","brightness","15","odd","light","blanchiment"
"59","1","brightness","15","odd","light","éclaircie"
"60","2","brightness","15","odd","ctrl","témoin"
"61","2","brightness","15","odd","dark","opacité"
"62","1","brightness","15","odd","light","ensoleiller"
"63","3","brightness","15","odd","dark","obscurcissement"
"64","1","brightness","15","odd","light","blanchissement"
"65","2","brightness","15","odd","ctrl","contraire"
"66","3","brightness","15","odd","dark","foncé"
"67","3","brightness","15","odd","dark","enténébrer"
"68","2","brightness","15","odd","ctrl","absent"
"69","2","brightness","15","odd","ctrl","paisible"
"70","2","brightness","15","odd","ctrl","mondial"
"71","1","brightness","15","odd","light","scintiller"
"72","0","brightness","15","odd","light","éblouir"
"73","1","brightness","15","odd","light","scintillement"
"74","2","brightness","15","odd","ctrl","satisfaction"
"75","3","brightness","15","odd","dark","noirceur"
"76","2","brightness","15","odd","ctrl","abstenir"
"77","3","brightness","15","odd","dark","terne"
"78","2","brightness","15","odd","ctrl","scandaleux"
"79","2","brightness","15","odd","ctrl","photographe"
"80","1","brightness","15","odd","light","lumière"
"81","3","brightness","15","odd","dark","opaque"
"82","3","brightness","15","odd","dark","ombrant"
"83","1","brightness","15","odd","light","éclairer"
"84","2","brightness","15","odd","dark","pénombre"
"85","2","brightness","15","odd","ctrl","assistant"
"86","2","brightness","15","odd","dark","térébrant"
"87","1","brightness","15","odd","light","ensoleillé"
"88","1","brightness","15","odd","light","scintillant"
"89","3","brightness","15","odd","dark","obscurité"
"90","2","brightness","15","odd","ctrl","permettre"
"91","1","brightness","15","odd","light","illuminer"
"92","1","brightness","15","odd","light","blanchi"
"93","2","brightness","15","odd","ctrl","dessin"
"94","3","brightness","15","odd","dark","obscurcir"
"95","1","brightness","15","odd","light","briller"
"96","4","brightness","15","odd","dark","ténèbres"
"97","3","brightness","15","odd","dark","ténébreux"
"98","3","brightness","15","odd","dark","pénombre"
"99","2","brightness","15","odd","ctrl","justifier"
"100","3","brightness","15","odd","dark","obscur"
"101","2","brightness","15","odd","ctrl","fracasser"
"102","1","brightness","15","odd","ctrl","charmant"
"103","3","emotion","15","odd","light","éclairé"
"104","1","emotion","15","odd","light","éblouissant"
"105","0","emotion","15","odd","dark","ténèbres"
"106","1","emotion","15","odd","dark","térébrant"
"107","2","emotion","15","odd","ctrl","cacher"
"108","2","emotion","15","odd","dark","assombrir"
"109","2","emotion","15","odd","ctrl","contraire"
"110","3","emotion","15","odd","light","ensoleiller"
"111","2","emotion","15","odd","ctrl","mondial"
"112","3","emotion","15","odd","ctrl","généreux"
"113","2","emotion","15","odd","ctrl","mère"
"114","2","emotion","15","odd","light","luminosité"
"115","1","emotion","15","odd","light","éblouir"
"116","2","emotion","15","odd","ctrl","simulé"
"117","1","emotion","15","odd","dark","ténébreux"
"118","1","emotion","15","odd","dark","enténébrer"
"119","2","emotion","15","odd","dark","trouble"
"120","2","emotion","15","odd","light","scintillant"
"121","2","emotion","15","odd","ctrl","abandonner"
"122","2","emotion","15","odd","light","jour"
"123","3","emotion","15","odd","ctrl","charmant"
"124","2","emotion","15","odd","ctrl","scandaleux"
"125","3","emotion","15","odd","light","ensoleillé"
"126","3","emotion","15","odd","light","illumination"
"127","2","emotion","15","odd","dark","sombre"
"128","1","emotion","15","odd","ctrl","fracasser"
"129","3","emotion","15","odd","light","lumineux"
"130","3","emotion","15","odd","light","illuminer"
"131","3","emotion","15","odd","ctrl","témoin"
"132","3","emotion","15","odd","light","éclaircie"
"133","2","emotion","15","odd","light","blanchir"
"134","2","emotion","15","odd","dark","opaque"
"135","2","emotion","15","odd","dark","pénombre"
"136","2","emotion","15","odd","ctrl","sésame"
"137","1","emotion","15","odd","dark","opacifier"
"138","2","emotion","15","odd","dark","ombrager"
"139","2","emotion","15","odd","ctrl","brève"
"140","1","emotion","15","odd","dark","obscurité"
"141","2","emotion","15","odd","light","blanc"
"142","2","emotion","15","odd","ctrl","personnel"
"143","3","emotion","15","odd","light","scintiller"
"144","2","emotion","15","odd","dark","noirceur"
"145","3","emotion","15","odd","ctrl","permettre"
"146","2","emotion","15","odd","dark","obscurcissement"
"147","2","emotion","15","odd","dark","ombrage"
"148","2","emotion","15","odd","light","blanchissement"
"149","3","emotion","15","odd","ctrl","conséquence"
"150","2","emotion","15","odd","dark","brumeux"
"151","3","emotion","15","odd","ctrl","satisfaction"
"152","1","emotion","15","odd","light","luisant"
"153","3","emotion","15","odd","ctrl","abstenir"
"154","2","emotion","15","odd","dark","nuageux"
"155","3","emotion","15","odd","light","étincelant"
"156","2","emotion","15","odd","dark","noir"
"157","3","emotion","15","odd","light","lumière"
"158","2","emotion","15","odd","dark","noirci"
"159","4","emotion","15","odd","ctrl","opposé"
"160","2","emotion","15","odd","dark","ombragé"
"161","2","emotion","15","odd","dark","ennuager"
"162","2","emotion","15","odd","light","brillant"
"163","2","emotion","15","odd","ctrl","blond"
"164","2","emotion","15","odd","dark","assombrissement"
"165","3","emotion","15","odd","light","briller"
"166","2","emotion","15","odd","ctrl","assistant"
"167","1","emotion","15","odd","dark","insalubre"
"168","3","emotion","15","odd","ctrl","nourriture"
"169","3","emotion","15","odd","ctrl","justifier"
"170","3","emotion","15","odd","ctrl","décider"
"171","4","emotion","15","odd","ctrl","paisible"
"172","3","emotion","15","odd","light","illuminant"
"173","2","emotion","15","odd","ctrl","familier"
"174","2","emotion","15","odd","dark","opacité"
"175","2","emotion","15","odd","light","brillance"
"176","3","emotion","15","odd","ctrl","dessin"
"177","2","emotion","15","odd","ctrl","absent"
"178","2","emotion","15","odd","light","blanchi"
"179","2","emotion","15","odd","light","ébloui"
"180","4","emotion","15","odd","ctrl","honnête"
"181","3","emotion","15","odd","ctrl","artistique"
"182","3","emotion","15","odd","light","éclairer"
"183","2","emotion","15","odd","dark","pénombre"
"184","2","emotion","15","odd","light","éclatant"
"185","1","emotion","15","odd","dark","terne"
"186","2","emotion","15","odd","dark","noircir"
"187","2","emotion","15","odd","ctrl","auberge"
"188","3","emotion","15","odd","ctrl","sentimental"
"189","2","emotion","15","odd","dark","ombrant"
"190","1","emotion","15","odd","dark","ternir"
"191","2","emotion","15","odd","light","étinceler"
"192","1","emotion","15","odd","light","luire"
"193","3","emotion","15","odd","dark","nuit"
"194","3","emotion","15","odd","ctrl","peuple"
"195","2","emotion","15","odd","ctrl","photographe"
"196","2","emotion","15","odd","dark","foncé"
"197","2","emotion","15","odd","dark","obscur"
"198","1","emotion","15","odd","dark","obscurcir"
"199","1","emotion","15","odd","dark","terni"
"200","2","emotion","15","odd","light","illuminé"
"201","2","emotion","15","odd","dark","ombre"
"202","2","emotion","15","odd","ctrl","renforcer"
"203","2","emotion","15","odd","light","blanchiment"
"204","2","emotion","15","odd","light","éclaircissement"
"205","1","emotion","15","odd","light","scintillement"
