"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"98","3","emotion","9","odd","dark","brumeux"
"99","4","emotion","9","odd","ctrl","nourriture"
"100","2","emotion","9","odd","dark","obscur"
"101","3","emotion","9","odd","light","éclairer"
"102","2","emotion","9","odd","dark","sombre"
"103","1","brightness","9","odd","light","illuminer"
"104","0","brightness","9","odd","light","scintillement"
"105","3","brightness","9","odd","dark","obscurité"
"106","3","brightness","9","odd","dark","noirceur"
"107","3","brightness","9","odd","ctrl","absent"
"108","1","brightness","9","odd","light","scintillant"
"109","4","brightness","9","odd","dark","ténébreux"
"110","1","brightness","9","odd","light","éclaircissement"
"111","3","brightness","9","odd","ctrl","personnel"
"112","3","brightness","9","odd","ctrl","abandonner"
"113","1","brightness","9","odd","ctrl","mondial"
"114","3","brightness","9","odd","dark","obscurcir"
"115","2","brightness","9","odd","ctrl","dessin"
"116","1","brightness","9","odd","light","illuminant"
"117","2","brightness","9","odd","ctrl","témoin"
"118","1","brightness","9","odd","light","illumination"
"119","3","brightness","9","odd","dark","ténèbres"
"120","1","brightness","9","odd","ctrl","honnête"
"121","3","brightness","9","odd","dark","nuit"
"122","0","brightness","9","odd","light","éblouissant"
"123","3","brightness","9","odd","dark","ombre"
"124","2","brightness","9","odd","ctrl","simulé"
"125","1","brightness","9","odd","light","éclairer"
"126","3","brightness","9","odd","dark","trouble"
"127","1","brightness","9","odd","ctrl","permettre"
"128","0","brightness","9","odd","light","étincelant"
"129","3","brightness","9","odd","dark","opacité"
"130","1","brightness","9","odd","light","éclaircie"
"131","3","brightness","9","odd","dark","nuageux"
"132","3","brightness","9","odd","dark","sombre"
"133","1","brightness","9","odd","light","ébloui"
"134","0","brightness","9","odd","light","scintiller"
"135","1","brightness","9","odd","ctrl","décider"
"136","3","brightness","9","odd","ctrl","scandaleux"
"137","2","brightness","9","odd","ctrl","conséquence"
"138","0","brightness","9","odd","light","ensoleiller"
"139","3","brightness","9","odd","dark","terne"
"140","3","brightness","9","odd","dark","pénombre"
"141","3","brightness","9","odd","ctrl","fracasser"
"142","1","brightness","9","odd","light","blanchi"
"143","1","brightness","9","odd","light","éblouir"
"144","2","brightness","9","odd","ctrl","auberge"
"145","3","brightness","9","odd","dark","noirci"
"146","3","brightness","9","odd","dark","assombrir"
"147","1","brightness","9","odd","ctrl","sentimental"
"148","3","brightness","9","odd","dark","obscurcissement"
"149","1","brightness","9","odd","light","blanchiment"
"150","3","brightness","9","odd","dark","brumeux"
"151","1","brightness","9","odd","ctrl","blond"
"152","1","brightness","9","odd","ctrl","charmant"
"153","2","brightness","9","odd","ctrl","contraire"
"154","1","brightness","9","odd","ctrl","renforcer"
"155","1","brightness","9","odd","light","luminosité"
"156","4","brightness","9","odd","dark","insalubre"
"157","3","brightness","9","odd","dark","ombrant"
"158","3","brightness","9","odd","dark","ombrage"
"159","3","brightness","9","odd","dark","foncé"
"160","3","brightness","9","odd","dark","terni"
"161","1","brightness","9","odd","light","luire"
"162","0","brightness","9","odd","light","lumière"
"163","3","brightness","9","odd","dark","enténébrer"
"164","1","brightness","9","odd","light","brillance"
"165","0","brightness","9","odd","ctrl","nourriture"
"166","1","brightness","9","odd","light","blanchissement"
"167","2","brightness","9","odd","ctrl","justifier"
"168","3","brightness","9","odd","dark","noircir"
"169","0","brightness","9","odd","light","ensoleillé"
"170","1","brightness","9","odd","light","lumineux"
"171","1","brightness","9","odd","ctrl","photographe"
"172","2","brightness","9","odd","ctrl","mère"
"173","3","brightness","9","odd","dark","opaque"
"174","2","brightness","9","odd","dark","térébrant"
"175","1","brightness","9","odd","light","luisant"
"176","3","brightness","9","odd","dark","ternir"
"177","2","brightness","9","odd","ctrl","familier"
"178","3","brightness","9","odd","dark","pénombre"
"179","1","brightness","9","odd","light","briller"
"180","2","brightness","9","odd","ctrl","opposé"
"181","0","brightness","9","odd","ctrl","satisfaction"
"182","1","brightness","9","odd","ctrl","sésame"
"183","1","brightness","9","odd","light","illuminé"
"184","1","brightness","9","odd","ctrl","artistique"
"185","2","brightness","9","odd","ctrl","abstenir"
"186","1","brightness","9","odd","light","blanc"
"187","2","brightness","9","odd","ctrl","cacher"
"188","3","brightness","9","odd","dark","obscur"
"189","2","brightness","9","odd","dark","ennuager"
"190","0","brightness","9","odd","light","brillant"
"191","3","brightness","9","odd","dark","assombrissement"
"192","1","brightness","9","odd","light","blanchir"
"193","3","brightness","9","odd","dark","noir"
"194","1","brightness","9","odd","ctrl","paisible"
"195","3","brightness","9","odd","dark","ombrager"
"196","0","brightness","9","odd","light","étinceler"
"197","2","brightness","9","odd","ctrl","assistant"
"198","1","brightness","9","odd","light","éclairé"
"199","1","brightness","9","odd","light","jour"
"200","3","brightness","9","odd","dark","opacifier"
"201","0","brightness","9","odd","light","éclatant"
"202","2","brightness","9","odd","ctrl","peuple"
"203","0","brightness","9","odd","ctrl","généreux"
"204","2","brightness","9","odd","ctrl","brève"
"205","3","brightness","9","odd","dark","ombragé"
