"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"119","3","brightness","7","odd","ctrl","abstenir"
"120","3","brightness","7","odd","dark","opacifier"
"121","1","brightness","7","odd","light","scintillant"
"122","3","brightness","7","odd","dark","ténébreux"
"123","1","brightness","7","odd","light","étinceler"
"124","3","brightness","7","odd","ctrl","opposé"
"125","1","brightness","7","odd","light","blanc"
"126","1","brightness","7","odd","ctrl","cacher"
"127","1","brightness","7","odd","ctrl","artistique"
"128","2","brightness","7","odd","ctrl","photographe"
"129","1","brightness","7","odd","dark","insalubre"
"130","3","brightness","7","odd","dark","opacité"
"131","1","brightness","7","odd","light","scintiller"
"132","3","brightness","7","odd","light","ensoleillé"
"133","1","brightness","7","odd","light","briller"
"134","3","brightness","7","odd","dark","noir"
"135","3","brightness","7","odd","dark","obscurcissement"
"136","3","brightness","7","odd","dark","foncé"
"137","1","brightness","7","odd","light","luminosité"
"138","3","brightness","7","odd","dark","ombragé"
"139","3","brightness","7","odd","dark","pénombre"
"140","1","brightness","7","odd","ctrl","peuple"
"141","1","brightness","7","odd","light","ébloui"
"142","0","brightness","7","odd","light","blanchir"
"143","1","brightness","7","odd","dark","trouble"
"144","1","brightness","7","odd","light","brillance"
"145","3","brightness","7","odd","dark","ténèbres"
"146","1","brightness","7","odd","light","illuminé"
"147","3","brightness","7","odd","dark","pénombre"
"148","1","brightness","7","odd","ctrl","décider"
"149","1","brightness","7","odd","ctrl","sentimental"
"150","3","brightness","7","odd","ctrl","scandaleux"
"151","3","brightness","7","odd","dark","ombrager"
"152","3","brightness","7","odd","ctrl","absent"
"153","1","brightness","7","odd","light","illumination"
"154","3","brightness","7","odd","dark","sombre"
"155","0","brightness","7","odd","ctrl","renforcer"
"156","1","brightness","7","odd","ctrl","nourriture"
"157","1","brightness","7","odd","light","illuminer"
"158","3","brightness","7","odd","ctrl","honnête"
"159","0","brightness","7","odd","dark","ombrage"
"160","1","brightness","7","odd","ctrl","charmant"
"161","1","brightness","7","odd","ctrl","justifier"
"162","1","brightness","7","odd","ctrl","généreux"
"163","3","brightness","7","odd","dark","noirceur"
"164","3","brightness","7","odd","ctrl","abandonner"
"165","1","brightness","7","odd","ctrl","dessin"
"166","3","brightness","7","odd","light","éclaircissement"
"167","3","brightness","7","odd","dark","opaque"
"168","3","brightness","7","odd","dark","noirci"
"169","1","brightness","7","odd","light","étincelant"
"170","2","brightness","7","odd","ctrl","brève"
"171","3","brightness","7","odd","dark","ternir"
"172","1","brightness","7","odd","light","éclairer"
"173","3","brightness","7","odd","ctrl","mère"
"174","2","brightness","7","odd","ctrl","familier"
"175","1","brightness","7","odd","dark","assombrissement"
"176","1","brightness","7","odd","ctrl","mondial"
"177","1","brightness","7","odd","light","lumineux"
"178","3","brightness","7","odd","ctrl","simulé"
"179","3","brightness","7","odd","ctrl","satisfaction"
"180","3","brightness","7","odd","dark","noircir"
"181","1","brightness","7","odd","ctrl","blond"
"182","1","brightness","7","odd","light","scintillement"
"183","3","brightness","7","odd","dark","enténébrer"
"184","3","brightness","7","odd","dark","obscur"
"185","1","brightness","7","odd","light","éblouir"
"186","3","brightness","7","odd","ctrl","témoin"
"187","1","brightness","7","odd","dark","nuageux"
"188","1","brightness","7","odd","light","lumière"
"189","0","brightness","7","odd","light","blanchiment"
"190","1","brightness","7","odd","light","éclatant"
"191","3","brightness","7","odd","dark","terni"
"192","2","brightness","7","odd","ctrl","sésame"
"193","1","brightness","7","odd","light","brillant"
"194","3","brightness","7","odd","dark","ennuager"
"195","1","brightness","7","odd","light","éclaircie"
"196","1","brightness","7","odd","light","jour"
"197","1","brightness","7","odd","light","blanchissement"
"198","3","brightness","7","odd","dark","brumeux"
"199","3","brightness","7","odd","dark","ombre"
"200","1","brightness","7","odd","light","luire"
"201","1","brightness","7","odd","ctrl","paisible"
"202","1","brightness","7","odd","ctrl","auberge"
"203","3","brightness","7","odd","dark","obscurité"
"204","2","brightness","7","odd","ctrl","contraire"
"205","3","brightness","7","odd","dark","assombrir"
