"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"62","1","brightness","28","even","light","éclairer"
"63","1","brightness","28","even","light","luisant"
"64","3","brightness","28","even","dark","ombrant"
"65","3","brightness","28","even","dark","ennuager"
"66","2","brightness","28","even","ctrl","sésame"
"67","4","brightness","28","even","dark","enténébrer"
"68","2","brightness","28","even","ctrl","abstenir"
"69","3","brightness","28","even","ctrl","brève"
"70","3","brightness","28","even","ctrl","contraire"
"71","3","brightness","28","even","dark","ternir"
"72","3","brightness","28","even","ctrl","opposé"
"73","0","brightness","28","even","light","illumination"
"74","2","brightness","28","even","ctrl","assistant"
"75","1","brightness","28","even","ctrl","artistique"
"76","1","brightness","28","even","light","brillance"
"77","3","brightness","28","even","dark","ténèbres"
"78","3","brightness","28","even","dark","opacité"
"79","2","brightness","28","even","ctrl","personnel"
"80","3","brightness","28","even","dark","pénombre"
"81","3","brightness","28","even","dark","noircir"
"82","3","brightness","28","even","dark","ombrager"
"83","1","brightness","28","even","light","éclaircissement"
"84","1","brightness","28","even","light","scintiller"
"85","1","brightness","28","even","light","éclatant"
"86","0","brightness","28","even","light","scintillement"
"87","3","brightness","28","even","ctrl","cacher"
"88","2","brightness","28","even","ctrl","charmant"
"89","3","brightness","28","even","dark","opacifier"
"90","2","brightness","28","even","ctrl","décider"
"91","3","brightness","28","even","dark","ombre"
"92","3","brightness","28","even","dark","foncé"
"93","1","brightness","28","even","light","illuminé"
"94","1","brightness","28","even","light","illuminer"
"95","2","brightness","28","even","ctrl","familier"
"96","3","brightness","28","even","ctrl","fracasser"
"97","1","brightness","28","even","light","lumière"
"98","1","brightness","28","even","light","éclaircie"
"99","3","brightness","28","even","dark","ombrage"
"100","4","brightness","28","even","dark","ténébreux"
"101","3","brightness","28","even","ctrl","simulé"
"102","3","brightness","28","even","dark","obscurcissement"
"103","0","emotion","28","even","ctrl","abandonner"
"104","1","emotion","28","even","dark","obscurcissement"
"105","1","emotion","28","even","dark","terne"
"106","3","emotion","28","even","light","ensoleiller"
"107","3","emotion","28","even","dark","nuit"
"108","3","emotion","28","even","light","brillance"
"109","3","emotion","28","even","ctrl","auberge"
"110","1","emotion","28","even","light","blanchiment"
"111","3","emotion","28","even","ctrl","familier"
"112","3","emotion","28","even","ctrl","sentimental"
"113","3","emotion","28","even","light","éclairer"
"114","1","emotion","28","even","dark","terni"
"115","3","emotion","28","even","light","lumière"
"116","2","emotion","28","even","light","étinceler"
"117","4","emotion","28","even","ctrl","artistique"
"118","3","emotion","28","even","light","brillant"
"119","4","emotion","28","even","ctrl","mère"
"120","2","emotion","28","even","ctrl","abstenir"
"121","2","emotion","28","even","dark","ombre"
"122","1","emotion","28","even","dark","pénombre"
"123","2","emotion","28","even","dark","ombrant"
"124","3","emotion","28","even","light","luire"
"125","2","emotion","28","even","ctrl","assistant"
"126","3","emotion","28","even","light","briller"
"127","3","emotion","28","even","light","scintillant"
"128","1","emotion","28","even","ctrl","simulé"
"129","0","emotion","28","even","ctrl","fracasser"
"130","0","emotion","28","even","dark","noirceur"
"131","3","emotion","28","even","light","illuminer"
"132","2","emotion","28","even","ctrl","mondial"
"133","3","emotion","28","even","dark","ténébreux"
"134","3","emotion","28","even","ctrl","sésame"
"135","2","emotion","28","even","ctrl","justifier"
"136","0","emotion","28","even","dark","térébrant"
"137","2","emotion","28","even","ctrl","blond"
"138","1","emotion","28","even","light","blanchi"
"139","1","emotion","28","even","dark","trouble"
"140","3","emotion","28","even","light","illumination"
"141","1","emotion","28","even","dark","enténébrer"
"142","2","emotion","28","even","ctrl","personnel"
"143","2","emotion","28","even","light","jour"
"144","1","emotion","28","even","dark","obscurité"
"145","2","emotion","28","even","ctrl","conséquence"
"146","1","emotion","28","even","dark","ombragé"
"147","3","emotion","28","even","light","luisant"
"148","2","emotion","28","even","ctrl","opposé"
"149","3","emotion","28","even","ctrl","charmant"
"150","1","emotion","28","even","dark","sombre"
"151","1","emotion","28","even","dark","ombrage"
"152","3","emotion","28","even","light","éclaircie"
"153","1","emotion","28","even","dark","obscur"
"154","3","emotion","28","even","light","scintiller"
"155","1","emotion","28","even","dark","assombrir"
"156","3","emotion","28","even","light","étincelant"
"157","2","emotion","28","even","ctrl","dessin"
"158","1","emotion","28","even","dark","noir"
"159","1","emotion","28","even","dark","insalubre"
"160","3","emotion","28","even","ctrl","paisible"
"161","2","emotion","28","even","light","blanchissement"
"162","1","emotion","28","even","dark","ternir"
"163","2","emotion","28","even","ctrl","témoin"
"164","3","emotion","28","even","light","illuminé"
"165","2","emotion","28","even","dark","nuageux"
"166","2","emotion","28","even","ctrl","cacher"
"167","2","emotion","28","even","dark","ombrager"
"168","3","emotion","28","even","ctrl","nourriture"
"169","2","emotion","28","even","light","blanc"
"170","2","emotion","28","even","ctrl","brève"
"171","3","emotion","28","even","light","ensoleillé"
"172","1","emotion","28","even","dark","obscurcir"
"173","1","emotion","28","even","ctrl","absent"
"174","3","emotion","28","even","light","éclairé"
"175","1","emotion","28","even","light","blanchir"
"176","2","emotion","28","even","ctrl","contraire"
"177","1","emotion","28","even","dark","pénombre"
"178","1","emotion","28","even","dark","brumeux"
"179","2","emotion","28","even","ctrl","permettre"
"180","3","emotion","28","even","light","scintillement"
"181","1","emotion","28","even","dark","opacifier"
"182","1","emotion","28","even","dark","noirci"
"183","3","emotion","28","even","light","illuminant"
"184","2","emotion","28","even","ctrl","photographe"
"185","2","emotion","28","even","dark","ennuager"
"186","4","emotion","28","even","ctrl","peuple"
"187","1","emotion","28","even","dark","noircir"
"188","3","emotion","28","even","light","éclatant"
"189","2","emotion","28","even","ctrl","décider"
"190","1","emotion","28","even","dark","opaque"
"191","3","emotion","28","even","light","éclaircissement"
"192","3","emotion","28","even","ctrl","honnête"
"193","3","emotion","28","even","ctrl","renforcer"
"194","2","emotion","28","even","dark","foncé"
"195","3","emotion","28","even","light","lumineux"
"196","1","emotion","28","even","dark","opacité"
"197","0","emotion","28","even","dark","ténèbres"
"198","3","emotion","28","even","ctrl","satisfaction"
"199","3","emotion","28","even","light","éblouir"
"200","3","emotion","28","even","light","éblouissant"
"201","1","emotion","28","even","dark","assombrissement"
"202","3","emotion","28","even","light","ébloui"
"203","0","emotion","28","even","ctrl","scandaleux"
"204","3","emotion","28","even","light","luminosité"
"205","3","emotion","28","even","ctrl","généreux"
