"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"0","0","brightness","13","odd","light","briller"
"1","4","brightness","13","odd","dark","opaque"
"2","2","brightness","13","odd","ctrl","brève"
"3","1","brightness","13","odd","ctrl","dessin"
"4","2","brightness","13","odd","ctrl","témoin"
"5","0","brightness","13","odd","light","brillance"
"6","3","brightness","13","odd","ctrl","contraire"
"7","4","brightness","13","odd","dark","insalubre"
"8","2","brightness","13","odd","ctrl","cacher"
"9","3","brightness","13","odd","dark","opacité"
"10","1","brightness","13","odd","light","éclaircie"
"11","3","brightness","13","odd","dark","ombrant"
"12","3","brightness","13","odd","dark","opacifier"
"13","1","brightness","13","odd","ctrl","renforcer"
"14","1","brightness","13","odd","light","scintillant"
"15","1","brightness","13","odd","light","blanc"
"16","1","brightness","13","odd","light","étincelant"
"17","3","brightness","13","odd","dark","sombre"
"18","2","brightness","13","odd","ctrl","décider"
"19","1","brightness","13","odd","light","éblouissant"
"20","3","brightness","13","odd","dark","ennuager"
"21","1","brightness","13","odd","ctrl","blond"
"22","1","brightness","13","odd","ctrl","honnête"
"23","0","brightness","13","odd","ctrl","mère"
"24","2","brightness","13","odd","ctrl","nourriture"
"25","0","brightness","13","odd","light","éclatant"
"26","1","brightness","13","odd","light","jour"
"27","3","brightness","13","odd","dark","ombragé"
"28","3","brightness","13","odd","dark","terne"
"29","1","brightness","13","odd","light","étinceler"
"30","1","brightness","13","odd","light","blanchir"
"31","3","brightness","13","odd","dark","ombre"
"32","1","brightness","13","odd","light","scintillement"
"33","1","brightness","13","odd","light","brillant"
"34","4","brightness","13","odd","ctrl","scandaleux"
"35","3","brightness","13","odd","dark","nuit"
"36","1","brightness","13","odd","light","éclaircissement"
"37","1","brightness","13","odd","ctrl","généreux"
"38","1","brightness","13","odd","light","éclairer"
"39","3","brightness","13","odd","dark","ternir"
"40","1","brightness","13","odd","light","lumineux"
"41","1","brightness","13","odd","light","illuminer"
"42","3","brightness","13","odd","dark","ombrage"
"43","3","brightness","13","odd","dark","ombrager"
"44","1","brightness","13","odd","light","ensoleiller"
"45","2","brightness","13","odd","dark","noir"
"46","2","brightness","13","odd","dark","ténébreux"
"47","1","brightness","13","odd","light","illuminant"
"48","3","brightness","13","odd","ctrl","conséquence"
"49","2","brightness","13","odd","ctrl","opposé"
"50","2","brightness","13","odd","ctrl","familier"
"51","2","brightness","13","odd","ctrl","photographe"
"52","1","brightness","13","odd","light","lumière"
"53","1","brightness","13","odd","light","scintiller"
"54","0","brightness","13","odd","light","éclairé"
"55","1","brightness","13","odd","light","illumination"
"56","1","brightness","13","odd","light","luminosité"
"57","2","brightness","13","odd","ctrl","charmant"
"58","1","brightness","13","odd","light","éblouir"
"59","2","brightness","13","odd","ctrl","absent"
"60","2","brightness","13","odd","ctrl","personnel"
"61","2","brightness","13","odd","ctrl","justifier"
"62","3","brightness","13","odd","dark","obscur"
"63","4","brightness","13","odd","ctrl","fracasser"
"64","2","brightness","13","odd","ctrl","sentimental"
