"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"104","3","brightness","10","even","dark","pénombre"
"105","2","brightness","10","even","ctrl","nourriture"
"106","1","brightness","10","even","light","luisant"
"107","1","brightness","10","even","light","ébloui"
"108","3","brightness","10","even","dark","pénombre"
"109","2","brightness","10","even","ctrl","peuple"
"110","3","brightness","10","even","dark","ombrage"
"111","1","brightness","10","even","light","blanchiment"
"112","4","brightness","10","even","dark","ténèbres"
"113","3","brightness","10","even","dark","terne"
"114","3","brightness","10","even","dark","ombragé"
"115","2","brightness","10","even","ctrl","photographe"
"116","1","brightness","10","even","light","lumière"
"117","0","brightness","10","even","light","illuminer"
"118","2","brightness","10","even","ctrl","généreux"
"119","0","brightness","10","even","light","étincelant"
"120","0","brightness","10","even","light","illuminant"
"121","2","brightness","10","even","ctrl","satisfaction"
"122","2","brightness","10","even","ctrl","absent"
"123","2","brightness","10","even","ctrl","mère"
"124","2","brightness","10","even","ctrl","justifier"
"125","1","brightness","10","even","light","luire"
"126","2","brightness","10","even","ctrl","témoin"
"127","2","brightness","10","even","ctrl","scandaleux"
"128","3","brightness","10","even","dark","ennuager"
"129","1","brightness","10","even","light","luminosité"
"130","2","brightness","10","even","ctrl","paisible"
"131","3","brightness","10","even","dark","opaque"
"132","2","brightness","10","even","ctrl","personnel"
"133","3","brightness","10","even","dark","ombre"
"134","1","brightness","10","even","light","blanc"
"135","2","brightness","10","even","dark","insalubre"
"136","2","brightness","10","even","ctrl","sentimental"
"137","1","brightness","10","even","light","scintillant"
"138","0","brightness","10","even","light","ensoleillé"
"139","4","brightness","10","even","dark","obscurité"
"140","1","brightness","10","even","light","éclaircissement"
"141","3","brightness","10","even","dark","nuageux"
"142","2","brightness","10","even","dark","térébrant"
"143","2","brightness","10","even","ctrl","abandonner"
"144","0","brightness","10","even","light","illumination"
"145","1","brightness","10","even","ctrl","blond"
"146","2","brightness","10","even","ctrl","renforcer"
"147","3","brightness","10","even","dark","assombrir"
"148","3","brightness","10","even","dark","opacifier"
"149","1","brightness","10","even","light","scintillement"
"150","2","brightness","10","even","ctrl","permettre"
"151","2","brightness","10","even","ctrl","auberge"
"152","3","brightness","10","even","dark","obscurcir"
"153","2","brightness","10","even","ctrl","dessin"
"154","1","brightness","10","even","light","éclairer"
"155","1","brightness","10","even","light","blanchissement"
"156","4","brightness","10","even","dark","obscur"
"157","1","brightness","10","even","light","éclairé"
"158","2","brightness","10","even","ctrl","cacher"
"159","2","brightness","10","even","ctrl","décider"
"160","2","brightness","10","even","ctrl","opposé"
"161","0","brightness","10","even","light","éblouir"
"162","3","brightness","10","even","dark","ombrant"
"163","4","brightness","10","even","dark","enténébrer"
"164","2","brightness","10","even","ctrl","contraire"
"165","2","brightness","10","even","ctrl","familier"
"166","1","brightness","10","even","light","éclaircie"
"167","3","brightness","10","even","dark","nuit"
"168","4","brightness","10","even","dark","noirceur"
"169","3","brightness","10","even","dark","terni"
"170","4","brightness","10","even","dark","noircir"
"171","0","brightness","10","even","light","éblouissant"
"172","0","brightness","10","even","light","briller"
"173","4","brightness","10","even","dark","ténébreux"
"174","2","brightness","10","even","ctrl","fracasser"
"175","2","brightness","10","even","ctrl","honnête"
"176","2","brightness","10","even","ctrl","mondial"
"177","1","brightness","10","even","light","scintiller"
"178","3","brightness","10","even","dark","foncé"
"179","2","brightness","10","even","ctrl","assistant"
"180","3","brightness","10","even","dark","noirci"
"181","2","brightness","10","even","ctrl","simulé"
"182","3","brightness","10","even","dark","assombrissement"
"183","3","brightness","10","even","dark","opacité"
"184","3","brightness","10","even","dark","obscurcissement"
"185","1","brightness","10","even","light","ensoleiller"
"186","2","brightness","10","even","ctrl","sésame"
"187","3","brightness","10","even","dark","sombre"
"188","0","brightness","10","even","light","étinceler"
"189","2","brightness","10","even","dark","trouble"
"190","3","brightness","10","even","dark","noir"
"191","1","brightness","10","even","light","brillance"
"192","2","brightness","10","even","ctrl","conséquence"
"193","2","brightness","10","even","ctrl","artistique"
"194","2","brightness","10","even","ctrl","charmant"
"195","1","brightness","10","even","light","blanchi"
"196","1","brightness","10","even","light","brillant"
"197","0","brightness","10","even","light","illuminé"
"198","1","brightness","10","even","light","jour"
"199","3","brightness","10","even","dark","ombrager"
"200","1","brightness","10","even","light","lumineux"
"201","3","brightness","10","even","dark","ternir"
"202","2","brightness","10","even","ctrl","abstenir"
"203","1","brightness","10","even","light","blanchir"
"204","0","brightness","10","even","light","éclatant"
"205","3","brightness","10","even","dark","brumeux"
