"count_trial_sequence","rating","rating_type","subject_nr","subject_parity","type","word"
"43","1","emotion","3","odd","dark","ténébreux"
"44","3","emotion","3","odd","light","scintiller"
"45","2","emotion","3","odd","dark","ombre"
"46","3","emotion","3","odd","light","lumineux"
"47","0","emotion","3","odd","ctrl","fracasser"
"48","3","emotion","3","odd","light","ensoleiller"
"49","1","emotion","3","odd","dark","obscurité"
"50","2","emotion","3","odd","light","blanc"
"51","3","emotion","3","odd","light","brillant"
"52","2","emotion","3","odd","light","éclairé"
"53","3","emotion","3","odd","light","étinceler"
"54","2","emotion","3","odd","light","éclairer"
"55","3","emotion","3","odd","light","ensoleillé"
"56","2","emotion","3","odd","ctrl","justifier"
"57","4","emotion","3","odd","ctrl","paisible"
"58","1","emotion","3","odd","dark","sombre"
"59","2","emotion","3","odd","ctrl","peuple"
"60","3","emotion","3","odd","light","illuminer"
"61","1","emotion","3","odd","dark","enténébrer"
"62","3","emotion","3","odd","light","briller"
"63","2","emotion","3","odd","ctrl","familier"
"64","2","emotion","3","odd","light","blanchir"
"65","1","emotion","3","odd","dark","noirci"
"66","3","emotion","3","odd","light","éclaircissement"
"67","1","emotion","3","odd","dark","terni"
"68","2","emotion","3","odd","ctrl","sésame"
"69","3","emotion","3","odd","light","scintillement"
"70","1","emotion","3","odd","dark","assombrissement"
"71","1","emotion","3","odd","dark","térébrant"
"72","1","emotion","3","odd","dark","ternir"
"73","2","emotion","3","odd","ctrl","personnel"
"74","1","emotion","3","odd","dark","terne"
"75","2","emotion","3","odd","dark","opacité"
"76","3","emotion","3","odd","light","éclatant"
"77","2","emotion","3","odd","ctrl","contraire"
"78","2","emotion","3","odd","light","luisant"
"79","1","emotion","3","odd","dark","ennuager"
"80","3","emotion","3","odd","ctrl","artistique"
"81","1","emotion","3","odd","light","ébloui"
"82","3","emotion","3","odd","ctrl","dessin"
"83","3","emotion","3","odd","dark","nuit"
"84","2","emotion","3","odd","ctrl","conséquence"
"85","3","emotion","3","odd","light","éclaircie"
"86","3","emotion","3","odd","ctrl","photographe"
"87","1","emotion","3","odd","dark","ombrager"
"88","1","emotion","3","odd","dark","noirceur"
"89","3","emotion","3","odd","light","illuminant"
"90","1","emotion","3","odd","ctrl","scandaleux"
"91","1","emotion","3","odd","dark","obscurcissement"
"92","1","emotion","3","odd","dark","ombrant"
"93","2","emotion","3","odd","dark","foncé"
"94","3","emotion","3","odd","light","illuminé"
"95","2","emotion","3","odd","light","jour"
"96","1","emotion","3","odd","dark","insalubre"
"97","1","emotion","3","odd","ctrl","cacher"
"98","2","emotion","3","odd","ctrl","témoin"
"99","2","emotion","3","odd","ctrl","décider"
"100","2","emotion","3","odd","light","luire"
"101","2","emotion","3","odd","ctrl","opposé"
"102","2","emotion","3","odd","ctrl","brève"
"103","3","brightness","3","odd","dark","ombre"
"104","1","brightness","3","odd","ctrl","blond"
"105","2","brightness","3","odd","ctrl","contraire"
"106","4","brightness","3","odd","dark","ténèbres"
"107","3","brightness","3","odd","dark","noirceur"
"108","1","brightness","3","odd","light","blanchi"
"109","0","brightness","3","odd","light","étincelant"
"110","2","brightness","3","odd","ctrl","mère"
"111","2","brightness","3","odd","ctrl","brève"
"112","1","brightness","3","odd","ctrl","artistique"
"113","3","brightness","3","odd","dark","brumeux"
"114","1","brightness","3","odd","ctrl","charmant"
"115","2","brightness","3","odd","ctrl","témoin"
"116","3","brightness","3","odd","dark","opacité"
"117","2","brightness","3","odd","ctrl","sésame"
"118","1","brightness","3","odd","light","luminosité"
"119","2","brightness","3","odd","ctrl","nourriture"
"120","1","brightness","3","odd","light","ensoleillé"
"121","1","brightness","3","odd","light","éclairé"
"122","3","brightness","3","odd","dark","nuageux"
"123","2","brightness","3","odd","ctrl","peuple"
"124","3","brightness","3","odd","dark","obscurité"
"125","2","brightness","3","odd","ctrl","assistant"
"126","0","brightness","3","odd","light","éclatant"
"127","3","brightness","3","odd","dark","nuit"
"128","1","brightness","3","odd","ctrl","paisible"
"129","1","brightness","3","odd","ctrl","photographe"
"130","3","brightness","3","odd","dark","ombrager"
"131","3","brightness","3","odd","dark","ombrage"
"132","3","brightness","3","odd","dark","insalubre"
"133","4","brightness","3","odd","dark","enténébrer"
"134","0","brightness","3","odd","light","éblouissant"
"135","1","brightness","3","odd","light","jour"
"136","1","brightness","3","odd","light","éclaircie"
"137","2","brightness","3","odd","ctrl","cacher"
"138","2","brightness","3","odd","dark","terne"
"139","1","brightness","3","odd","light","blanc"
"140","2","brightness","3","odd","ctrl","scandaleux"
"141","2","brightness","3","odd","ctrl","abandonner"
"142","3","brightness","3","odd","dark","obscurcir"
"143","1","brightness","3","odd","light","briller"
"144","1","brightness","3","odd","ctrl","renforcer"
"145","3","brightness","3","odd","dark","obscur"
"146","3","brightness","3","odd","dark","ennuager"
"147","1","brightness","3","odd","light","éclaircissement"
"148","3","brightness","3","odd","dark","foncé"
"149","2","brightness","3","odd","ctrl","conséquence"
"150","1","brightness","3","odd","light","étinceler"
"151","1","brightness","3","odd","light","luisant"
"152","3","brightness","3","odd","dark","opacifier"
"153","1","brightness","3","odd","light","blanchiment"
"154","3","brightness","3","odd","dark","sombre"
"155","3","brightness","3","odd","dark","ombrant"
"156","1","brightness","3","odd","light","lumière"
"157","1","brightness","3","odd","light","brillance"
"158","1","brightness","3","odd","ctrl","dessin"
"159","3","brightness","3","odd","dark","opaque"
"160","3","brightness","3","odd","dark","ternir"
"161","1","brightness","3","odd","light","scintillement"
"162","2","brightness","3","odd","ctrl","auberge"
"163","3","brightness","3","odd","dark","noircir"
"164","2","brightness","3","odd","ctrl","justifier"
"165","3","brightness","3","odd","dark","obscurcissement"
"166","2","brightness","3","odd","ctrl","opposé"
"167","1","brightness","3","odd","light","luire"
"168","1","brightness","3","odd","light","lumineux"
"169","3","brightness","3","odd","dark","pénombre"
"170","1","brightness","3","odd","light","éclairer"
"171","2","brightness","3","odd","ctrl","fracasser"
"172","2","brightness","3","odd","ctrl","simulé"
"173","3","brightness","3","odd","dark","térébrant"
"174","2","brightness","3","odd","ctrl","absent"
"175","1","brightness","3","odd","light","blanchir"
"176","3","brightness","3","odd","dark","noir"
"177","1","brightness","3","odd","light","scintillant"
"178","0","brightness","3","odd","light","éblouir"
"179","1","brightness","3","odd","light","illuminant"
"180","1","brightness","3","odd","ctrl","généreux"
"181","3","brightness","3","odd","dark","trouble"
"182","3","brightness","3","odd","dark","noirci"
"183","1","brightness","3","odd","light","scintiller"
"184","1","brightness","3","odd","light","ébloui"
"185","2","brightness","3","odd","ctrl","personnel"
"186","2","brightness","3","odd","ctrl","sentimental"
"187","3","brightness","3","odd","dark","terni"
"188","1","brightness","3","odd","light","brillant"
"189","1","brightness","3","odd","ctrl","honnête"
"190","3","brightness","3","odd","dark","assombrissement"
"191","3","brightness","3","odd","dark","pénombre"
"192","2","brightness","3","odd","ctrl","permettre"
"193","1","brightness","3","odd","light","illuminé"
"194","3","brightness","3","odd","dark","ténébreux"
"195","1","brightness","3","odd","ctrl","satisfaction"
"196","1","brightness","3","odd","light","blanchissement"
"197","3","brightness","3","odd","dark","assombrir"
"198","3","brightness","3","odd","dark","ombragé"
"199","1","brightness","3","odd","light","ensoleiller"
"200","2","brightness","3","odd","ctrl","familier"
"201","2","brightness","3","odd","ctrl","décider"
"202","0","brightness","3","odd","light","illumination"
"203","2","brightness","3","odd","ctrl","abstenir"
"204","0","brightness","3","odd","light","illuminer"
"205","1","brightness","3","odd","ctrl","mondial"
